Source Lot,Source Code,Lbs Shipped,Seeds/Lb,100-Seed Wt (G),Species Code,Common Name,Genus,Species,label ss,SubSpecies,label var,Variety,NAME,FAMILY,ABBREV_NAME,COLL_DT,ACC_NUM,COLL_NUM,COLL_ID,COLLECTOR,COLLECTED_WITH,COUNTRY_CODE,PHYTOREGION,PHYTOREGION_FULL,SUB_CNT1,SUB_CNT2,SUB_CNT3,GEOG_AREA,LOCALITY,LATITUDE,LONGITUDE,LATITUDE_DECIMAL,LONGITUDE_DECIMAL,GEOREF_SOURCE,GPS_DATUM,ALTITUDE,ALTITUDE_UNIT,LAND_OWNER,ASSOCIATED_TAXA_FULL,USER2,GEOMORPHOLOGY,SLOPE,ASPECT,HABITAT,USER1,GEOLOGY,SOIL_TYPE,COLLECTION_MISC,POPULATION_SIZE,OCCUPANCY,SEED_SOURCE,DESCRIPTION,USER3,USER4,USER5,KEYWORD,PSOURCE_FULL,SECOND_COLL_DT,DATE_AS_GIVEN,USER10,SECONDARY_ID,CREATED_BY,USER8,USER9,ACC_DT,GENUS,SPECIES,COLL_YR,MISC
'SOS-NV052-885,KRLA2-SOS-NV052-885-CLARK-20,0.075,175950,0.2577,KRLA2,winterfat,Krascheninnikovia,lanata,,,,,Krascheninnikovia lanata,CHENOPODIACEAE,KRLA2,6/3/2020,NV052-885,885,NV052,,"Depies, M., Carpenter, A.",US,14E,Mojave Basin and Range (Omernik),Nevada,Clark,Piute/ Eldorado,"east of Weethump, north of NV-164","From Searchlight, NV head west on NV-164 for 3.6 mi. Turn North onto dirt road, and follow for 2.8 mi. Population begins on eat side of road, but eventually follows the berm to the west side of the road.","35°30' 51.7"" N","114°59' 29.9"" W",35.51436,-114.99163,GPS,NAD83,3703,FT,BLM,Phacelia crenulata var. crenulata:Achnatherum hymenoides:Krameria sp.:Acamptopappus sphaerocephalus:Larrea tridentata:Ambrosia dumosa:Hilaria rigida:Yucca brevifolia:Bromus rubens:Sphaeralcea ambigua:Dasyochloa pulchella:Amsinckia tessellata:Yucca x schottii:Yucca schidigera:Achnatherum speciosum,"none, but cows in area",valley,3,S,Creosote bursage scrub,N/A,"Older gravel, pre-lake Lahontan deposits",Other : clay loam,281,1000,15,P,"mostly dioecious, occasionally monoecious; white, fluffy seeds",,Erin Riggs:From pressed specimen on another date:,"3:03 JUN 2020:National Herbarium at the Smithsonian ûûRegional Herbarium:ûUtah Valley University Herbariumû800 West University ParkwayûOrem, UT 84058ûûLocal herbarium:ûSouthern Nevada District Officeû4701 North Torrey PinesûLas Vegas, NV 89130",,,,,2,,WEB,2,"7.5 YR 5/3 dry; 7.5 YR 4/6, wet",44180,KRASCHENINNIKOVIA,lanata,2020,
'SOS-NV052-886,PLRI3-SOS-NV052-886-CLARK-20,0.221,132229,0.343,PLRI3,big galleta,Pleuraphis,rigida,,,,,Pleuraphis rigida,POACEAE,PLRI3,6/3/2020,NV052-886,886,NV052,,"Depies, M., Carpenter, A.",US,14E,Mojave Basin and Range (Omernik),Nevada,Clark,Piute/ Eldorado,"North of NV163, East of Wee thump","From Searchlight, NV, head west on NV-164 for 3.6 mi.Turn North onto dirt road and follow for 2.5 mi. Population was collected around the campsite east of the main road, and north of that site, on both sides of the road.","35°30' 51.7"" N","114°59' 29.9"" W",35.51436,-114.99163,GPS,NAD83,3703,FT,BLM,Phacelia crenulata var. crenulata:Amsinckia tessellata:Krameria sp.:Achnatherum hymenoides:Larrea tridentata:Ambrosia dumosa:Acamptopappus sphaerocephalus:Krascheninnikovia lanata:Yucca brevifolia:Yucca schidigera:Bromus rubens:Sphaeralcea ambigua:Dasyochloa pulchella:Achnatherum speciosum,none,valley,3,S,Creosote bursage scrub,N/A,"older gravels, pre lake Lahontan deposits",Other : clay loam,2187,">15,000",70,P,perennial bunchgrass; hairs between leaf nodes,,Erin Riggs:From pressed specimen on another date:,"3:03 JUN 2020:National Herbarium at the Smithsonian ûûRegional Herbarium:ûUtah Valley University Herbariumû800 West University ParkwayûOrem, UT 84058ûûLocal herbarium:ûSouthern Nevada District Officeû4701 North Torrey PinesûLas Vegas, NV 89130",,,,,2,,WEB,2,"7.5 YR 4/6 ,wet; 7.5 YR 5/3, dry",44180,PLEURAPHIS,rigida,2020,
'SOS-NV052-887,AMER-SOS-NV052-887-CLARK-20,0.21,60341,0.7517,AMER,woolly fruit bur ragweed,Ambrosia,eriocentra,,,,,Ambrosia eriocentra,ASTERACEAE,AMER,6/4/2020,NV052-887,887,NV052,,"Depies, M., Carpenter, A.",US,14E,Mojave Basin and Range (Omernik),Nevada,Clark,Trout Canyon,Lower Williams Ranch Rd,"From the intersection of NV-160 and Trout Canyon Rd, drive NE on the latter for 7.5 miles. Turn left(NW) onto dirt road and go down the hill to the wash. Population was collected SW of road on BLM land.","36°09' 01.3"" N","115°43' 29.9"" W",36.15036,-115.72497,GPS,NAD83,4702,FT,BLM,Larrea tridentata:Opuntia basilaris:Juniperus occidentalis:Encelia sp.:Dasyochloa pulchella:Bromus rubens:Sphaeralcea ambigua:Salvia dorrii:Yucca baccata:Prunus fasciculata:Dalea searlsiae:Eriogonum deflexum:Juniperus osteosperma,none,wash,7,"SW, W",wash,none,Alluvium,Other : silt clay,280,1000,20,P,Wash species; fruit a bur,,Erin Riggs:From pressed specimen on another date:,"3:04 JUN 2020:National Herbarium at the Smithsonian ûûRegional Herbarium:ûUtah Valley University Herbariumû800 West University ParkwayûOrem, UT 84058ûûLocal herbarium:ûSouthern Nevada District Officeû4701 North Torrey PinesûLas Vegas, NV 89130",,,,,2,,WEB,4,"10 YR 4/3, wet; 10 YR 5/2, dry",44180,AMBROSIA,eriocentra,2020,
'SOS-NV052-888,ENVI-SOS-NV052-888-CLARK-20,0.0587,265853,0.1706,ENVI,Virgin River brittlebush,Encelia,virginensis,,,,,Encelia virginensis,ASTERACEAE,ENVI,6/8/2020,NV052-888,888,NV052,,"Calvillo, S., Champiny, R., Duval, A.",US,14E,Mojave Basin and Range (Omernik),Nevada,Clark,Red Rock National Conservation Area,Late Night Trail,"From the intersection of NV-159 and NV-160 in Las Vegas, NV go W on NV-160 and continue for 5.28 miles. Then turn NW onto the dirt road that is 50 meters SW of the Late Night Trail parking lot and continue for 1.34 miles. At this point turn SW and after another 1.2 miles turn NW. After .17 miles on this road you will reach the center of the population.","36°0 46.0398"" N","115°26' 55.1214"" W",36.01278,-115.44864,GPS,WGS84,3928,FT,BLM,Yucca schidigera:Coleogyne ramosissima:Baileya multiradiata:Psorothamnus arborescens:Salvia dorrii:Bromus rubens:Psilostrophe cooperi:Cylindropuntia ramosissima:Hymenoclea salsola,,Basin,6,N,CEGL005780 Yucca schidigera - Coleogyne ramosissima Shrubland,"Recreation, Conservation","Cratonal sequence-marine siltstone, limestone, and conglomerate",Other : Clay Loam,500,4000,26,P,,,::,"3:27 MAY 2020:Smithsonian, Utah Valley University, BLM Southern Nevada District Office û",,,,,2,140L0619F0318-22,WEB,2.75,"Dry: 10YR 5/4, Wet:10YR 3/3",44126,ENCELIA,virginensis,2020,
'SOS-NV052-889,OEDE2-SOS-NV052-889-NYE-20,0.013,867304,0.0522,OEDE2,birdcage evening primrose,Oenothera,deltoides,,,,,Oenothera deltoides,ONAGRACEAE,OEDE2,6/9/2020,NV052-889,889,NV052,,"Battista, C., Fitz, E., Ubalde, R.",US,14E,Mojave Basin and Range (Omernik),Nevada,Nye,Amargosa Desert,Lava Dune,"From Amargosa Valley, head NW on I-95 for 6.1 miles. Turn N onto a powerline road and continue for 1.4 miles. Park at the base of the dunes and hike W to the top. Population is found throughout the sandy/volcanic rock covered area.","36°41' 15.6984"" N","116°29' 47.5116"" W",36.68769,-116.49653,GPS,NAD83,2720,FT,BLM,Larrea tridentata:Petalonyx thurberi:Argemone corymbosa:Tiquilia plicata:Tiquilia nuttallii:Achnatherum hymenoides:Nama,Grazed,Sand dunes,6,E,A4026 CEGL005747 Desert Twinbugs Dune Sparse Vegetation,Mining,Basalt flows,Sand,50,150,2,P,"Leaves narrowly obovate; entire or pinnately lobed. Leaves grow in a rosette around the base. Flowers large, up to 3 inches in diameter, with 4 white, papery petals.",,::,3:09 APR 2020:SmithsonianûUtah Valley University HerbariumûLas Vegas Bureau of Land Management Field Office,,,,,2,140L0619F0309-56,WEB,0.25-0.5,5 YR 3/2,44133,OENOTHERA,deltoides,2020,
'SOS-NV052-890,AMDU2-SOS-NV052-890-CLARK-20,0.179,112774,0.4022,AMDU2,burrobush,Ambrosia,dumosa,,,,,Ambrosia dumosa,ASTERACEAE,AMDU2,6/9/2020,NV052-890,890,NV052,,"Calvillo, S., Champiny, R., Duval, A.",US,14E,Mojave Basin and Range (Omernik),Nevada,Clark,Goodsprings Valley,"E of Table Mountain, S of NV-161","From S. Las Vegas Blvd. and NV-161 intersection in Jean, NV head NE on US 161 for approximately 3.97 miles. Then turn SE onto unmarked dirt road. Continue for .36 miles until center of population.","35°48' 21.4272"" N","115°23' 26.4552"" W",35.80595,-115.39068,GPS,WGS84,3294,FT,BLM,Yucca schidigera:Larrea tridentata:Xylorhiza tortifolia:Krameria erecta:Bromus rubens:Opuntia basilaris,,"Wash, Bajada",2,E,A3147 Yucca schidigera Scrub Alliance,Recreation,"Alluvium, undifferentiated",Other : Silty Clay Loam,700,5000,19,P,,,::,"3:09 JUN 2020:Smithsonian, Utah Valley University, BLM Southern Nevada District Office û",,,,,2,140L0619F0318-23,WEB,1.5,"Dry:10YR 4/4, Wet: 10YR 6/4",44126,AMBROSIA,dumosa,2020,
'SOS-NV052-892,STPIP-SOS-NV052-892-CLARK-20,0.0416,275276,0.1647,STPIP,desert princesplume,Stanleya,pinnata,,,var.,pinnata,Stanleya pinnata var. pinnata,BRASSICACEAE,STPIP,6/11/2020,NV052-892,892,NV052,,"Calvillo, S., Champiny, R., Duval, A.",US,14E,Mojave Basin and Range (Omernik),Nevada,Clark,Pahrump Valley,N of Potosi Wash,"From the intersection of Tecopa Rd and NV-160, outside of Pahrump, NV turn SE onto NV-160 and continue for 8 miles. Follow 160 as it turns E and continue for 3.25 miles until you reach Sandy Valley Rd. Turn S and follow the road SW for 2.75 miles until you come to a set of powerlines. Turn SE onto the powerline road; the population is 2.3 miles down the road on both sides.","35°57' 4.9926"" N","115°35' 55.2582"" W",35.95138,-115.59868,GPS,WGS84,3996,FT,BLM,Yucca brevifolia:Yucca schidigera:Psilostrophe cooperi:Ambrosia dumosa:Bromus rubens:Baileya multiradiata:Larrea tridentata:Eriogonum fasciculatum:Coleogyne ramosissima:Encelia virginensis:Sphaeralcea ambigua,,Alluvial Fan,4,SW,A3148 Yucca brevifolia Wooded Scrub Alliance,Recreation,"Alluvium, undifferentiated",Other : Clay Loam,636,1500,19,P,,,::,"3:16 APR 2020:Smithsonian, Utah Valley University, BLM Southern Nevada District Office û",,,43997,,2,140L0619F0318-24,AEL,4,"Dry: 10YR 6/3, Wet: 10YR 4/3",44130,STANLEYA,pinnata,2020,
'SOS-NV052-893,THAC-SOS-NV052-893-CLARK-20,0.008,1710407,0.0265,THAC,pricklyleaf dogweed,Thymophylla,acerosa,,,,,Thymophylla acerosa,ASTERACEAE,THAC,6/11/2020,NV052-893,893,NV052,,"Battista, C., Fitz, E., Ubalde, R.",US,14E,Mojave Basin and Range (Omernik),Nevada,Clark,Red Rock Canyon National Conservation Area,Girl Scout Trail,"From Hwy 215, turn W onto W Charleston Blvd and continue for 3.8 miles. Turn NW onto W Calico Basin Rd and continue for 1.9 miles, parking at the Girl Scout/Ash Spring Trailhead. From here, hike into Calico Hills via the Girl Scout Trail for 0.48 miles into the canyon. Population found on SW-facing rocky slopes.","36°9' 35"" N","115°25' 57"" W",36.15972,-115.4325,GPS,NAD83,3901,FT,BLM,Penstemon eatonii:Ephedra sp.:Phacelia fremontii:Eriodictyon angustifolium:Arctostaphylos sp.:Garrya flavescens:Cercis occidentalis:Pleuraphis rigida:Achnatherum speciosum,None,Canyon,9,SW,A3571 CEGL000775 Two-needle Pinyon - Utah Juniper / Pointleaf Manzanita Woodland,Recreation,Undivided and Metamorphosed Carbonate Shelf Sequence Rocks - Dolomite and limestone,Other : Loam,100,100,1,P,"Plant aromatic, woody, branching; leaves opposite, linear, glabrous; flowers sessile, disk and ray flowers yellow, bracts gland-dotted.",,::,3:11 JUN 2020:SmithsonianûUtah Valley University HerbariumûLas Vegas Bureau of Land Management Field Officeû,,,,,2,R-140L0619F0309-9,WEB,0.3-0.4,5 YR 3/3,44133,THYMOPHYLLA,acerosa,2020,
'SOS-NV052-894,ENVI-SOS-NV052-894-CLARK-20,0.0654,202912,0.2235,ENVI,Virgin River brittlebush,Encelia,virginensis,,,,,Encelia virginensis,ASTERACEAE,ENVI,6/11/2020,NV052-894,894,NV052,,"Depies, M., Carpenter, A.",US,14E,Mojave Basin and Range (Omernik),Nevada,Clark,Trout Canyon,Lower Williams Ranch Rd,"from the intersection of NV-160 and Trout Canyon road drive NE on the latter for 7.5 miles. Turn left(NW) onto dirt road and go down the hill to the wash. Population was collected in wash SW of road on BLM Land (not NE, forest service land)","36°09' 01.5"" N","115°43' 29.8"" W",36.15041,-115.72494,GPS,NAD83,4643,FT,BLM,Larrea tridentata:Stephanomeria pauciflora:Coleogyne ramosissima:Ambrosia eriocentra:Bromus rubens:Juniperus osteosperma:Argemone sp.:Salvia dorrii:Yucca baccata:Dalea searlsiae:Eriogonum deflexum,none,Mountain wash,7,"SW, W",Desert wash,N/A,Alluvium,Other : Sandy clay loam,559,">1,000",25,P,Yellow ray and disk flowers,,Erin Riggs:From pressed specimen on another date:,"3:03 JUN 2020:National Herbarium at the Smithsonian ûûRegional Herbarium:ûUtah Valley University Herbariumû800 West University ParkwayûOrem, UT 84058ûûLocal herbarium:ûSouthern Nevada District Officeû4701 North Torrey PinesûLas Vegas, NV 89130",,,,,2,,WEB,2,"10YR 3/3 wet, 10YR 5/4 dry",44180,ENCELIA,virginensis,2020,
'SOS-NV052-895,ENVI-SOS-NV052-895-CLARK-20,0.0585,227004,0.1998,ENVI,Virgin River brittlebush,Encelia,virginensis,,,,,Encelia virginensis,ASTERACEAE,ENVI,6/11/2020,NV052-895,895,NV052,,"Depies, M., Carpenter, A.",US,14E,Mojave Basin and Range (Omernik),Nevada,Clark,"Pahrump Valley, NW of Trout Canyon",,"From the intersection of NV-160 and Trout Canyon Rd, follow the latter NE for 4.6 miles. Turn left (NW) onto a dirt road and follow to GPS point. Population is within the wash and adjacent hillsides NE and SW of the road.","36°08' 29.9"" N","115°47' 09.8"" W",36.14163,-115.78605,GPS,NAD83,3942,FT,BLM,:Ambrosia salsola:Scutellaria ovata ssp. mexicana:Menodora spinescens:Achnatherum hymenoides:Achnatherum speciosum:Ericameria linearifolia:Bromus rubens:Yucca brevifolia:Salvia dorrii:Gutierrezia sp.:Prunus fasciculata:Yucca schidigera,None,Mountain wash/toeslope,5,"S, SW",Desert Wash,N/A,Alluvium,Other : Sandy loam,340,1000,25,P,Yellow ray and disk flowers; found growing in and around washes,,Erin Riggs:From pressed specimen on another date:,"3:11 JUN 2020:National Herbarium at the Smithsonian ûûRegional Herbarium:ûUtah Valley University Herbariumû800 West University ParkwayûOrem, UT 84058ûûLocal herbarium:ûSouthern Nevada District Officeû4701 North Torrey PinesûLas Vegas, NV 89130",,,,,2,,WEB,2,"10 YR 5/3, dry; 10 YR 4/4, wet",44180,ENCELIA,virginensis,2020,
'SOS-NV052-896,ERFA2-SOS-NV052-896-CLARK-20,0.0232,447337,0.1013,ERFA2,Eastern Mojave buckwheat,Eriogonum,fasciculatum,,,,,Eriogonum fasciculatum,POLYGONACEAE,ERFA2,6/16/2020,NV052-896,896,NV052,,"Battista, C., Fitz, E., Ubalde, R.",US,14E,Mojave Basin and Range (Omernik),Nevada,Clark,Ivanpah Valley,Jean,"From I-15 S, turn SE onto NV 161 and continue for 1 mile. Turn S onto S Las Vegas Blvd and continue for 0.5 miles, then turn E onto Prison Rd. Continue for 1 mile, then turn S onto unnamed paved road towards Sierra Ready Mix Quarry, continuing for 4.9 miles past the quarry and onto the dirt road. Continue for another 0.5 miles, then turn N at the first intersection and continue up the road for 4.4 miles. At this intersection, turn W and continue for 0.5 miles and turn N onto the powerline road. Continue for 4.6 miles up the road and through the canyon. Population is on the steep, rocky NE facing slopes on the W side of the canyon and in washes.","35°45' 35.82"" N","115°9' 45.9144"" W",35.75995,-115.16275,GPS,NAD83,3242,FT,BLM,Lepidium fremontii:Sphaeralcea ambigua:Ambrosia dumosa:Encelia virginensis:Plantago ovata,None,Backslope,16,NE,A3278 CEGL005145 Creosote Shrubland,"Recreation, energy",Andesite and basalt flows,Other : Sandy clay loam,200,500,1,P,Flowers small (ÃúÂ¼ of an inch) and white to light pink. Flowers form into a dense cluster. Each flower head has 6 petals. Leaves are short and linear. Leaf stems are woody (with age).,,::,3:31 MAR 2020:SmithsonianûUtah Valley University HerbariumûLas Vegas Bureau of Land Management Field Office,,,,,2,140L0619F0309-57,WEB,1-2,7.5 YR 4/4,44133,ERIOGONUM,fasciculatum,2020,
'SOS-NV052-898,FAPA-SOS-NV052-898-CLARK-20,0.0254,567000,0.0799,FAPA,Apache plume,Fallugia,paradoxa,,,,,Fallugia paradoxa,ROSACEAE,FAPA,6/17/2020,NV052-898,898,NV052,,"Calvillo, S., Champiny, R., Duval, A.",US,14E,Mojave Basin and Range (Omernik),Nevada,Clark,Carpenter Canyon,West of Carpenter Canyon Road,"From Carpenter Canyon Rd. and NV-160 intersection in Pahrump, NV head E onto Carpenter Canyon Rd. and continue for 3.12 miles. The turn N onto unmarked dirt road and continue for .04 miles. Then turn E onto another unmarked dirt road. After 3.44 miles you will have arrived at the center of the population.","36°12' 18.0216"" N","115°48' 54.2736"" W",36.205,-115.81507,GPS,WGS84,4589.9,FT,BLM,Yucca brevifolia:Baileya multiradiata:Salvia dorrii:Ambrosia eriocentra:Hymenoclea salsola:Prunus andersonii:Lycium andersonii:Yucca schidigera:Ephedra sp.,,Wash,3,SE,CEGL005778 Yucca brevifolia / Lycium andersonii - Ephedra nevadensis Wooded Shrubland,Recreation,Carbonate shelf sequence- limestone,Sand,235,1333,217.6,P,,,:From pressed specimen on day of collection:,"3:17 JUN 2020:Smithsonian, Utah Valley University, BLM Southern Nevada District Office",,,,,2,"140L0619F0318-25,26",AEL,5,"Dry: 10YR 6/2, Wet: 10YR 4/3",44130,FALLUGIA,paradoxa,2020,
'SOS-NV052-899,YUBRB-SOS-NV052-899-CLARK-20,1.862,6843,6.6285,YUBRB,Joshua tree,Yucca,brevifolia,,,var.,brevifolia,Yucca brevifolia var. jaegeriana,AGAVACEAE,YUBRJ,6/18/2020,NV052-899,899,NV052,,"Calvillo, S., Champiny, R., Duval, A.",US,14E,Mojave Basin and Range (Omernik),Nevada,Clark,Carpenter Canyon,Loop Boundary Road,"From Carpenter Canyon Rd. and NV-160 intersection in Pahrump, NV head E on Carpenter Canyon Rd for approximately 5.08 miles. Then turn N onto Loop Boundary Rd. Continue for 2.52 miles where you will find the center of the population.","36°12' 8.5824"" N","115°47' 20.2308"" W",36.20238,-115.78895,GPS,WGS84,5190,FT,BLM,Lycium andersonii:Coleogyne ramosissima:Yucca baccata:Bromus rubens:Juniperus osteosperma:Baileya multiradiata:Menodora spinescens:Purshia stansburiana,,Hillslope,2,SE,CEGL005778 Yucca brevifolia / Lycium andersonii - Ephedra nevadensis Wooded Shrubland,Recreation,Carbonate shelf sequence- limestone,Clay,150,2000,179,P,,,:From pressed specimen on day of collection:,"3:18 JUN 2020:Smithsonian, Utah Valley University, BLM Southern Nevada District Office û",,,,,2,140L0619F0318-27,AEL,9,"Dry: 10YR 5/3, Wet: 10YR 3/4",44130,YUCCA,brevifolia,2020,
'SOS-NV052-900,MOUT-SOS-NV052-900-CLARK-20,0.3424,36056,1.258,MOUT,Utah mortonia,Mortoia,utahensis,,,,,Mortonia utahensis,CELASTRACEAE,MOUT,6/18/2020,NV052-900,900,NV052,,"Battista, C., Fitz, E., Ubalde, R.",US,14E,Mojave Basin and Range (Omernik),Nevada,Clark,Gold Butte National Monument,Falling Man,"From I-15 N, turn S onto W Riverside Road (NV 170) and continue for 3 miles. Turn SW onto Gold Butte Road and continue for 19.6 miles. Turn S (right) onto a dirt road heading towards Falling Man and continue for 2 miles to the trailhead. Continue on foot toward Falling Man Petroglyphs, population is found among sandstone boulders 0.1 miles into trail.","36°30' 34.9704"" N","114°11' 12.4722"" W",36.50971,-114.18679,GPS,NAD83,2438,FT,BLM,Achnatherum hymenoides:Rumex hymenosepalus:Thamnosma montana:Yucca brevifolia:Achnatherum speciosum:Gutierrezia sp.:Oenothera sp.,none,Rocky Wash,5,N,Utah Mortonia Shrubland,Recreation,Cratonal Sequence-Eolian crossbedded sandstone,Other : Sandy Clay Loam,50,150,1,P,"Plant odorous, woody, branching; leaves thick, rough, curling; flowers numerous, in panicles, whitish, 5-petaled. ûû",,:From pressed specimen on another date:,"3:15 APR 2020:National Herbarium at the Smithsonian ûûRegional Herbarium:ûUtah Valley University Herbariumû800 West University ParkwayûOrem, UT 84058ûûLocal herbarium:ûSouthern Nevada District Officeû4701 North Torrey PinesûLas Vegas, NV 89130",,,,,2,,WEB,1-4,"10 YR 4/3, dry; 10 YR 3/4, wet",44180,MORTONIA,utahensis,2020,
'SOS-NV052-902,FAPA-SOS-NV052-902-CLARK-20,0.0324,532894,0.0851,FAPA,Apache plume,Fallugia,paradoxa,,,,,Fallugia paradoxa,ROSACEAE,FAPA,6/15/2020,NV052-902,902,NV052,,"Depies, M., Carpenter, A.",US,14E,Mojave Basin and Range (Omernik),Nevada,Clark,Willow Canyon,Willow Creek,"From N Rancho Dr., take HWY 95-N for 25 miles. Turn left (SW) onto Cold Creek Road and follow for 13.6 miles. Turn right (west) into Wheeler pass rd and follow past willow creek onto willow creek rd. Population follows wash around willow creek.","36°26' 24.1"" N","115°45' 49.9"" W",36.44002,-115.76386,GPS,NAD83,5341,FT,BLM,Coleogyne ramosissima:Yucca baccata:Salvia dorrii ssp. dorrii var. pilosa:Purshia glandulosa:Juniperus osteosperma:Ephedra sp.:Purshia mexicana:Artemisia tridentata:Rhus aromatica,none,Wash,8,"N, NW",Desert wash,N/A,"Alluvium, Carbonate Shelf Sequence (limestone, dolomite, quartzite, shale)",Other : Sandy loam,210,800,20,P,"5 white petals; achenes with long, pinkish plumes; many fruits per flower",,Erin Riggs:From pressed specimen on another date:,"3:15 JUN 2020:National Herbarium at the Smithsonian ûûRegional Herbarium:ûUtah Valley University Herbariumû800 West University ParkwayûOrem, UT 84058ûûLocal herbarium:ûSouthern Nevada District Officeû4701 North Torrey PinesûLas Vegas, NV 89130",,,44000,,2,,WEB,4,"10 YR 3/4, dry; 10 YR 2/2, wet",44180,FALLUGIA,paradoxa,2020,
'SOS-NV052-903,CORA-SOS-NV052-903-CLARK-20,0.3995,28092,1.6146,CORA,blackbrush,Coleogyne,ramosisima,,,,,Coleogyne ramosissima,ROSACEAE,CORA,6/18/2020,NV052-903,903,NV052,,"Depies, M., Carpenter, A.",US,14E,Mojave Basin and Range (Omernik),Nevada,Clark,Willow Canyon,Willow Creek Rd,"From 95-N, head SW onto Cold Creek Rd for 13.6 miles. Turn right(west) onto Wheeler Pass Rd and follow past Willow Creek onto Willow Creek Rd. Population was collected from BLM land west of Willow Creek.","36°26' 39.2"" N","115°45' 49.7"" W",36.44422,-115.7638,GPS,NAD83,5290,FT,BLM,Yucca brevifolia:Fallugia paradoxa:Bromus rubens:Ephedra sp.:Yucca baccata,none,Mountain slopes,6,N,Blackbrush scrub/ desert pavement,N/A,"Alluvium, Carbonate shelf sequence (Limestone, Dolomite, Quartzite, shale)",Other : Sandy clay loam,918,100000,50,P,"Yellow flowers, dominant species at higher elevations",,Erin Riggs:From pressed specimen on another date:,"3:18 JUN 2020:National Herbarium at the Smithsonian ûûRegional Herbarium:ûUtah Valley University Herbariumû800 West University ParkwayûOrem, UT 84058ûûLocal herbarium:ûSouthern Nevada District Officeû4701 North Torrey PinesûLas Vegas, NV 89130",,,43997,,2,,WEB,1.5,"10 YR 3/4, wet; 10 YR 3/6, dry",44180,COLEOGYNE,ramosissima,2020,
