Curator Unique Number,Accession Prefix (NPGS),Accession Number -Assigned,Inventory Prefix,Inventory Number,Inventory Suffix,Inventory Type - Lookup Picker,Taxon -Lookup Picker in GRIN,Received Date -received by site,Life Form -Lookup Picker,Level of Improvement -Lookup Picker,Reproductive Uniformity -Lookup Picker,Note (Accession Narrative),Date Collected or Developed,Geography (Collection) -Lookup Picker in GRIN,Geography (Donor)  -Lookup Picker in GRIN,Number Plants Sampled,Collecting or Acquisition Source - List,Environment Description,Associated Species,Collector Verbatim Locality,Elevation (meters),Latitude -decimal degrees,Longitude -decimal degrees,Georeference Datum,Georeference Protocol - Lookup Picker,Note (Accession Source - Collector),Cooperator (Donor) 1 -full record,Cooperator (Donor) 2 -full record,Cooperator (Collector) 1 -full record,Cooperator (Collector) 2 -full record,Cooperator (Collector) 3 -full record,SLOPE,SLOPE Original Value,ASPECT -lookup picker,ASPECT Original Value,SOIL TEXTURE - lookup picker,Soil TEXTURE Original Value,ECOREGION - Lookup picker,Ecoregion Original Value,Inventory Maintenance Policy,Inventory Maintenance Site -W6,Quantity On Hand,Quantity On Hand Units -'count' or 'packet',"Total Weight -gram (if unknown, leave blank)",Hundred Seed Weight -gram,Seed Count Verification (VALUE CLOSE TO ZERO) -Calcuated column,Parent Inventory,GERMS from DONOR (viability),GERMS from DONOR (test date),Note (Inventory),Accession Name (Identifier 1),Accession Name Category (Identifier 1) -Lookup Picker,"Accession Name Cooperator (Identifier 1) -name, organization",Accession Name (Identifier 2),Accession Name Category (Identifier 2) -Lookup Picker,"Accession Name Cooperator (Identifier 2) -name, organization",Accession Name (Identifier 3),Accession Name Category (Identifier 3) -Lookup Picker,"Accession Name Cooperator (Identifier 3) -name, organization",Collector Voucher Number,Voucher Date,Voucher Location (3),"Voucher Collector -name, organization",Note (Voucher)
NA,W6,NA,W6,NA,NA,SD,Erigeron caespitosus,NA,NA,Wild material,NA,"Yellow disk and white ray flowers, and occasional flowers appeared to have purple tinged ray flowers, and maroon disk flowers. Stems and leaves villous.",6/23/2020,"United States, Wyoming, Campbell","United States, Idaho",122,Wild Habitat,Grazed,Artemisia tridentata:Tragopogon dubius:Koeleria macrantha:Astragalus purshii:Hesperostipa comata:Agropyron cristatum:Artemisia frigida:Opuntia polyacantha:Bromus tectorum:Bouteloua gracilis:Antennaria sp.:Yucca glauca:Heterotheca villosa:Sphaeralcea coccinea:Achillea millefolium:Pascopyrum smithii:Allium textile:Bromus japonicus,"Sub Unit Description :Thunder Basin National Grassland/ Geology Description : N/A/ Locality Description: From Wright, head south on WY-59/Douglas Hwy. Turn Left to go East onto WY-450 E for 15.5 miles. Turn Right (South) onto School Creek Road and follow road for 5.75 miles. The collection area is on the left (Northeast) side of the road, before the rock cairn on the hilltop, past the barbed wire fence approximately 100 ft.",1516.6848,43.60319,-105.15515,"NAD83",Lat/lon determined by GPS,"Miller, A; Arnold, A; Mirkes, M","Bureau of Land Management, SOS project",NA,WY070,NA,NA,NA,10-May,Undefined,"E, S",Sandy loam,Other : Loam,Northwestern Great Plains,Northwestern Great Plains (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WY070-79,Collector identifier,NA,NA,Other or unclassified name,NA,NA,"3:23 JUN 2020:Smithsonian, Rocky Mountain Herbarium, Buffalo BLM Field Office",NA,"SOS Field Crew-Buffalo, WY:In Field:23 JUN 2020",NA
NA,W6,NA,W6,NA,NA,SD,Erigeron caespitosus,NA,NA,Wild material,NA,"Yellow disk flowers, white ray flowers. Villous leaves and stem, leaves linear, with many basal leaves and alternate leaves on stem. Growing as single flowers or tufts, with most flowers one per stem, but occasionally multiple per stem.",6/25/2020,"United States, Wyoming, Johnson","United States, Idaho",116,Wild Habitat,Grazed,Gutierrezia sarothrae:Artemisia tridentata:Koeleria macrantha:Vicia americana:Calochortus nuttallii:Bromus tectorum:Sphaeralcea coccinea:Melilotus officinalis:Hesperostipa comata:Pascopyrum smithii:Artemisia frigida:Opuntia polyacantha:Krascheninnikovia lanata:Pediomelum esculentum:Arenaria hookeri:Allium textile,"Sub Unit Description :Dry Creek Petrified Tree Environmental Education Area/ Geology Description : N/A/ Locality Description: To access the area from Interstate 90, take the Red Hills/Tipperary Road (Exit 65). Cross under the interstate and head northeast on Tipperary Road for 6 miles. Turn left onto the Petrified Tree access road, directly across the road from a ranch house. This two-track will cross a cattle guard and continue about 0.6 mile to the parking area. Walk along trail to GPS point, on downhill side of trail.",1405.1280000000002,44.35022,-106.5315,"NAD83",Lat/lon determined by GPS,"Miller, A; Arnold, A; Mirkes, M","Bureau of Land Management, SOS project",NA,WY070,NA,NA,9,9,South,S,Sandy loam,Other : Sandy Loam,Northwestern Great Plains,Northwestern Great Plains (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WY070-80,Collector identifier,NA,NA,Other or unclassified name,NA,NA,"3:04 JUN 2020:Smithsonian, Rocky Mountain Herbarium, Buffalo BLM Field Office",NA,"SOS Field Crew-Buffalo, WY:In Field:04 JUN 2020",NA
NA,W6,NA,W6,NA,NA,SD,Koeleria macrantha,NA,NA,Wild material,NA,"Growing in tufts of culms and leaves. Culm terminates in a panicle approx. 2-6â€ long, light green, and maturing to a golden color. Leaf blades involute, approx. 6â€ long.",6/30/2020,"United States, Wyoming, Johnson","United States, Idaho",870,Wild Habitat,Grazed,Astragalus purshii:Arenaria hookeri:Artemisia frigida:Artemisia tridentata:Hesperostipa comata:Gutierrezia sarothrae:Comandra umbellata:Bouteloua gracilis:Heterotheca villosa:Lygodesmia juncea,"Sub Unit Description :NA/ Geology Description : Schoonover Road/ Locality Description: From Buffalo, head east on I90 E for about 19 miles, then exit Southeast onto Schoonover road, and continue for 8.9 miles. Turn South, passing through a cattle gate then stay right. Turn left off gravel road onto dirt road and continue to point. Plants collected on both sides of road within 500 feet.",1384.4016000000001,.,.,"NAD83",Lat/lon determined by GPS,"Miller, A; Arnold, A; Mirkes, M","Bureau of Land Management, SOS project",NA,WY070,NA,NA,NA,15-Mar,Undefined,"NE, S",Clay loam,: Sandy Loam,Northwestern Great Plains,Northwestern Great Plains (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WY070-81,Collector identifier,NA,NA,Other or unclassified name,NA,NA,"3:09 JUN 2020:Smithsonian, Rocky Mountain Herbarium, Buffalo BLM Field Office",NA,Buffalo SOS Field Crew:In Field:09 JUN 2020,NA
NA,W6,NA,W6,NA,NA,SD,Koeleria macrantha,NA,NA,Wild material,NA,"Growing in tufts of culms and leaves. Culm terminates in a panicle approx. 2-6â€ long, light green, and maturing to a golden color. Leaf blades involute, approx. 6â€ long. û",6/30/2020,"United States, Wyoming, Johnson","United States, Idaho",1150,Wild Habitat,Grazed,Krascheninnikovia lanata:Sphaeralcea coccinea:Bromus tectorum:Comandra umbellata:Gutierrezia sarothrae:Bouteloua gracilis:Arenaria hookeri:Hesperostipa comata:Artemisia tridentata:Chrysothamnus viscidiflorus:Artemisia frigida:Agropyron spicatum,"Sub Unit Description :NA/ Geology Description : NA/ Locality Description: From the town of Buffalo, drive about 19 miles Southeast on I90 E, take exit 77 onto Dry Creek Road. Head Northwest on Dry Creek Road for 2.1 miles, then turn right through the gate and continue about 0.3 miles to site. Collection within 100 feet on both sides of road.",1392.6312,44.2403,-106.38482,"NAD83",Lat/lon determined by GPS,"Miller, A; Arnold, A; Mirkes, M","Bureau of Land Management, SOS project",NA,WY070,NA,NA,NA,0-19,Undefined,"NE, W",Sandy loam,: Clay Loam,Northwestern Great Plains,Northwestern Great Plains (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WY070-82,Collector identifier,NA,NA,Other or unclassified name,NA,NA,"3:09 JUN 2020:Smithsonian, Rocky Mountain Herbarium, Buffalo BLM Field Office",NA,SOS Field Crew-Buffalo:In Field:09 JUN 2020,NA
NA,W6,NA,W6,NA,NA,SD,Koeleria macrantha,NA,NA,Wild material,NA,"Growing in tufts of culms and leaves. Culm terminates in a panicle approx. 2-6â€ long, light green, and maturing to a golden color. Leaf blades involute, approx. 6â€ long.",7/7/2020,"United States, Wyoming, Johnson","United States, Idaho",837,Wild Habitat,Grazed,Bromus tectorum:Tragopogon dubius:Artemisia tridentata:Artemisia frigida:Artemisia frigida:Gutierrezia sarothrae:Hesperostipa comata:Erigeron caespitosus:Achillea millefolium:Arenaria hookeri:Grindelia squarrosa:Chrysothamnus viscidiflorus:Pascopyrum smithii:Bouteloua gracilis,"Sub Unit Description :NA/ Geology Description : TW Road/ Locality Description: From Buffalo, WY, follow I-90 Business Loop east for three miles to 204/TW road. Take TW road for 10 miles east. Seeds collected within three acres of the road on the north side.",1423.7208,44.30841,-106.49035,"NAD83",Lat/lon determined by GPS,"Miller, A; Arnold, A; Mirkes, M","Bureau of Land Management, SOS project",NA,WY070,NA,NA,3,3,South,S,Sandy loam,Other : Loam,Northwestern Great Plains,Northwestern Great Plains (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WY070-83,Collector identifier,NA,NA,Other or unclassified name,NA,NA,"3:17 JUN 2020:Smithsonian, Rocky Mountain Herbarium, Buffalo, WY BLM Field Office",NA,"SOS Field Crew- Buffalo, WY:In Field:17 JUN 2020",NA
NA,W6,NA,W6,NA,NA,SD,Koeleria macrantha,NA,NA,Wild material,NA,NA,7/8/2020,"United States, Wyoming, Johnson","United States, Idaho",1565,Wild Habitat,None,Gutierrezia sarothrae:Hesperostipa comata:Bromus tectorum:Grindelia squarrosa:Artemisia frigida:Sphaeralcea coccinea:Tragopogon dubius:Yucca glauca:Astragalus purshii:Psoralidium tenuiflorum:Lygodesmia texana,"Sub Unit Description :Middle Fork Powder River Management Area/ Geology Description : Outlaw Cave/ Locality Description: From Interstate 90, take exit 254 for Kaycee. Head west on Highway 191 for about 1 mile. Turn left onto Highway 190W for about 16 miles to Barnum. Turn left onto Bar C Road and continue for 21.1 miles (following signs for Middle Fork Powder River Management Area) . This road is an improved all-weather access road and travels directly through the headquarters of the Hole-in-the-Wall ranch. Collection was taken just past the fence entrance within 200 feet of either side of road, along 500 feet of road.",1614.8304,43.59693,-106.89928,"NAD83",Lat/lon determined by GPS,"Miller, A; Arnold, A; Mirkes, M","Bureau of Land Management, SOS project",NA,WY070,NA,NA,NA,0-23,East,E,Sandy loam,: Loam,Northwestern Great Plains,Northwestern Great Plains (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WY070-84,Collector identifier,NA,NA,Other or unclassified name,NA,NA,"3:10 JUN 2020:Smithsonian, Rocky Mountain Herbarium, Buffalo, WY BLM Field Office",NA,"SOS Field Crew - Buffalo, WY:In Field:10 JUN 2020",NA
NA,W6,NA,W6,NA,NA,SD,Koeleria macrantha,NA,NA,Wild material,NA,"Growing in tufts of culms and leaves. Culm terminates in a panicle approx. 2-6â€ long, light green, and maturing to a golden color. Leaf blades involute, approx. 6â€ long.",7/9/2020,"United States, Wyoming, Johnson","United States, Idaho",720,Wild Habitat,Grazed,Gutierrezia sarothrae:Artemisia tridentata:Erigeron caespitosus:Vicia americana:Calochortus nuttallii:Bromus tectorum:Bromus tectorum:Sphaeralcea coccinea:Melilotus officinalis:Hesperostipa comata:Pascopyrum smithii:Artemisia frigida:Opuntia polyacantha:Krascheninnikovia lanata:Pediomelum esculentum:Arenaria hookeri:Allium textile,"Sub Unit Description :Dry Creek Petrified Tree Environmental Education Area/ Geology Description : N/A/ Locality Description: To access the area from Interstate 90, take the Red Hills/Tipperary Road (Exit 65). Cross under the interstate and head northeast on Tipperary Road for 6 miles. Turn left onto the Petrified Tree access road, directly across the road from a ranch house. This two-track will cross a cattle guard and continue about 0.6 mile to the parking area. Walk along trail to GPS point, on downhill side of trail.",1405.1280000000002,44.35061,-106.5326,"NAD83",Lat/lon determined by GPS,"Miller, A; Arnold, A; Mirkes, M","Bureau of Land Management, SOS project",NA,WY070,NA,NA,9,9,South,S,Sandy loam,Other : Sandy Loam,Northwestern Great Plains,Northwestern Great Plains (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WY070-85,Collector identifier,NA,NA,Other or unclassified name,NA,NA,"3:04 JUN 2020:Smithsonian, Rocky Mountain Herbarium, Buffalo BLM Field Office",NA,"SOS Field Crew-Buffalo, WY:In Field:04 JUN 2020",NA
NA,W6,NA,W6,NA,NA,SD,Koeleria macrantha,NA,NA,Wild material,NA,"Growing in tufts of culms and leaves. Culm terminates in a panicle approx. 2-6â€ long, light green, and maturing to a golden color. Leaf blades involute, approx. 6â€ long.",7/13/2020,"United States, Wyoming, Johnson","United States, Idaho",715,Wild Habitat,NA,Hesperostipa comata:Opuntia polyacantha:Artemisia frigida:Gutierrezia sarothrae:Bromus tectorum:Artemisia tridentata:Psoralidium tenuiflorum:Chrysothamnus viscidiflorus:Krascheninnikovia lanata:Heterotheca villosa:Arenaria hookeri:Bromus japonicus:Agropyron cristatum:Yucca glauca,"Sub Unit Description :NA/ Geology Description : Schoonover Road/ Locality Description: From Buffalo, head east on I90 E for about 19 miles, then exit Southeast onto Schoonover road, and continue for 13.1 miles. Collection taken within 200 feet of both sides of the road.",1338.9864,44.14734,-106.18278,"NAD83",Lat/lon determined by GPS,"Miller, A; Arnold, A; Mirkes, M","Bureau of Land Management, SOS project",NA,WY070,NA,NA,NA,10-Feb,Undefined,NA,Clay loam,Other : Loam,Northwestern Great Plains,Northwestern Great Plains (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WY070-86,Collector identifier,NA,NA,Other or unclassified name,NA,NA,"3:30 JUN 2020:Smithsonian, Rocky Mountain Herbarium, Buffalo, WY BLM Field Office",NA,SOS Field Crew - Buffalo WY:In Field:30 JUN 2020,NA
NA,W6,NA,W6,NA,NA,SD,Koeleria macrantha,NA,NA,Wild material,NA,"Growing in tufts of culms and leaves. Culm terminates in a panicle approx. 2-6Ã¢âú¬Â long, light green, and maturing to a golden color. Leaf blades involute, approx. 6Ã¢âú¬Â long.",7/14/2020,"United States, Wyoming, Campbell","United States, Idaho",964,Wild Habitat,Grazed,Achillea millefolium:Bromus tectorum:Artemisia tridentata:Opuntia polyacantha:Agropyron cristatum:Artemisia frigida:Sphaeralcea coccinea:Bromus japonicus:Tragopogon dubius,"Sub Unit Description :Thunder Basin National Grassland/ Geology Description : N/A/ Locality Description: From Wright, head south on WY-59/Douglas Hwy. Turn Left to go East onto WY-450 E for 15.5 miles. Turn Right (South) onto School Creek Road and follow road for about 8.6 miles to T intersection, then turn right and continue for about 1000 ft. Collections took place on both sides of road. Collections within 300 feet on the South side of road, and on North side of road from flat grassy area continuing to the top of the plateaus and hillslopes.",1493.2152,43.57252,-105.16502,"NAD83",Lat/lon determined by GPS,"Miller, A; Arnold, A; Mirkes, M","Bureau of Land Management, SOS project",NA,WY070,NA,NA,NA,11-Jan,Southwest,SW,Loamy sand,Other : Loam,Northwestern Great Plains,Northwestern Great Plains (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WY070-87,Collector identifier,NA,NA,Other or unclassified name,NA,NA,"3:23 JUN 2020:Smithsonian, Rocky Mountain Herbarium, Buffalo BLM Field Office",NA,"SOS Field Crew-Buffalo, WY:In Field:23 JUN 2020",NA
NA,W6,NA,W6,NA,NA,SD,Koeleria macrantha,NA,NA,Wild material,NA,"Growing in tufts of culms and leaves. Culm terminates in a panicle approx. 2-6â€ long, light green, and maturing to a golden color. Leaf blades involute, approx. 6â€ long.",7/15/2020,"United States, Wyoming, Natrona","United States, Idaho",624,Wild Habitat,Grazed,Artemisia tridentata:Chrysothamnus viscidiflorus:Opuntia polyacantha:Bouteloua gracilis:Gutierrezia sarothrae:Artemisia frigida:Erigeron caespitosus,"Sub Unit Description :NA/ Geology Description : McDougal Gulch/ Locality Description: From Casper, head Southwest on WY-220 for about 48 miles. Turn right (Northwest) onto N Dry Creek Road and continue for 17 miles. Turn right onto dirt road and continue across bridge at McDougal Gulch. Park in parking area. Seed collected from 10 acres to the east of the road.",2086.6608,42.70006,-107.3147,"NAD83",Lat/lon determined by GPS,"Miller, A; Arnold, A; Mirkes, M","Bureau of Land Management, SOS project",NA,WY070,NA,NA,NA,0-25,Undefined,"N, NE, E, SE, S, SW, W, NW",Clay loam,Other : Sandy Loam,Wyoming Basin,Wyoming Basin (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WY070-88,Collector identifier,NA,NA,Other or unclassified name,NA,NA,"3:24 JUN 2020:Smithsonian, Rocky Mountain Herbarium, Buffalo BLM Field Office",NA,Buffalo SOS Field Crew:In Field:24 JUN 2020,NA
NA,W6,NA,W6,NA,NA,SD,Heterotheca villosa,NA,NA,Wild material,NA,"Taprooted perennial with ascending, hirsute stems, 4-12 inches tall. Ray flowers yellow, female, 10-20; disk flowers yellow, perfect, 20-50.",7/15/2020,"United States, Wyoming, Washakie","United States, Idaho",659,Wild Habitat,None,Koeleria macrantha:Artemisia tridentata:Chrysothamnus viscidiflorus:Arenaria hookeri:Bromus tectorum:Gutierrezia sarothrae:Bouteloua gracilis:Juniperus scopulorum,"Sub Unit Description :Robert's Draw/ Geology Description : Rd 321/ Locality Description: From Casper, head Southwest on WY-220 W for about 48 miles. Turn right (Northwest) onto N Dry Creek Road for 7.4 miles. As you approach the large rock formations, several hundred feet after passing through a cattle gate, turn left onto a two track leading towards the rock formations. Drive until you reach the rocks, and collect plants on East side of rock faces.",1984.8576,43.61446,-107.18858,"NAD83",Lat/lon determined by GPS,"Miller, A; Arnold, A; Mirkes, M","Bureau of Land Management, SOS project",NA,WY070,NA,NA,NA,20-Apr,East,E,Loamy sand,Other : Sandy Loam,Wyoming Basin,Wyoming Basin (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WY070-89,Collector identifier,NA,NA,Other or unclassified name,NA,NA,"3:24 JUN 2020:Smithsonian, Rocky Mountain Herbarium, Buffalo BLM Field Office",NA,Buffalo SOS Field Crew:From pressed specimen on day of collection:24 JUN 2020,NA
NA,W6,NA,W6,NA,NA,SD,Sphaeralcea coccinea,NA,NA,Wild material,NA,"Perennial rhizomatous forb with stellate hair on palmately lobed leaves. Orange flowers in short, dense racemes.",7/16/2020,"United States, Wyoming, Natrona","United States, Idaho",507,Wild Habitat,Grazed,Melilotus officinalis:Bromus tectorum:Koeleria macrantha:Artemisia tridentata:Bromus japonicus:Opuntia polyacantha,"Sub Unit Description :N/A/ Geology Description : Long Canyon Road/ Locality Description: From Hwy 25, about 19 miles south of Kaycee, take exit 235 onto Tisdale Mountain Road heading SW. Drive 0.4 miles and turn left to continue on Tisdale Mountain Road for 0.1 miles, then continue onto Long Canyon Road for 2.4 miles. Collected immediately along both sides of the road for 1 mile.",1516.9896,43.4596,-106.46531,"NAD83",Lat/lon determined by GPS,"Miller, A; Arnold, A; Mirkes, M","Bureau of Land Management, SOS project",NA,WY070,NA,NA,NA,0-1,Northeast,NE,Clay loam,Other : Loam,Northwestern Great Plains,Northwestern Great Plains (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WY070-90,Collector identifier,NA,NA,Other or unclassified name,NA,NA,"3:10 JUN 2020:Smithsonian, Rocky Mountain Herbarium, Buffalo BLM Field Office",NA,"SOS Field Crew-Buffalo, WY:In Field:10 JUN 2020",NA
NA,W6,NA,W6,NA,NA,SD,Koeleria macrantha,NA,NA,Wild material,NA,"Growing in tufts of culms and leaves. Culm terminates in a panicle approx. 2-6â€ long, light green, and maturing to a golden color. Leaf blades involute, approx. 6â€ long.û",7/27/2020,"United States, Wyoming, Johnson","United States, Idaho",1037,Wild Habitat,None,Psoralidium tenuiflorum:Yucca glauca:Bouteloua gracilis:Artemisia frigida:Gutierrezia sarothrae:Artemisia tridentata:Hesperostipa comata:Bromus tectorum:Heterotheca villosa:Sphaeralcea coccinea:Grindelia squarrosa:Pseudoroegneria spicata,"Sub Unit Description :Gardner Mountain/ Geology Description : Slip Road/ Locality Description: From Kaycee, head Northwest on WY-191 N for 14 miles, then take a slight left (West) onto Slip Road for 1.4 miles. Collection taken on North side of road up to fenceline.",1747.7232000000001,43.83773,-106.86485,"NAD83",Lat/lon determined by GPS,"Miller, A; Arnold, A; Mirkes, M","Bureau of Land Management, SOS project",NA,WY070,NA,NA,NA,17-Mar,Southwest,SW,Loamy sand,Other : Loam,Wyoming Basin,Wyoming Basin (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WY070-92,Collector identifier,NA,NA,Other or unclassified name,NA,NA,0::,NA,Buffalo SOS Field Crew:In Field:27 JUL 2020,NA
NA,W6,NA,W6,NA,NA,SD,Balsamorhiza sagittata,NA,NA,Wild material,NA,"Plant forms a clump with few to many stems, each with a solitary showy yellow sunflower-like inflorescence. Rays and disks a golden yellow. Large, silvery, arrow-shaped leaves around the base of plant.",8/3/2020,"United States, Wyoming, Johnson","United States, Idaho",1582,Wild Habitat,Burned,Campanula sp.:Anemone cylindrica:Pinus ponderosa:Gentiana affinis:Potentilla arguta:Allium textile:Koeleria macrantha:Galium boreale:Solidago sp.:Heterotheca villosa:Lupinus sp.:Pulsatilla patens ssp. multifida:Pulsatilla patens ssp. multifida,"Sub Unit Description :NA/ Geology Description : Poison Creek Trail/ Locality Description: From Buffalo, take Highway 16 West to Hazelton Road. Turn south onto Hazelton Road and travel approximately 0.7 mile, then turn left onto FS Road 466(sign for Johnson County Youth Camp). After about 3 miles, turn left onto Billy Creek Road. The trailhead and parking area will be about 3.5 miles on your right. Collect along trail and throughout large clearing on hillside, continuing along ridge.",2291.4864000000002,44.09162,-106.84506,"NAD83",Lat/lon determined by GPS,"Miller, A; Arnold, A; Mirkes, M","Bureau of Land Management, SOS project",NA,WY070,NA,NA,NA,0-17,Southeast,SE,Clay loam,Other : Silty Loam,Middle Rockies,Middle Rockies (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WY070-93,Collector identifier,NA,NA,Other or unclassified name,NA,NA,0::,NA,Buffalo SOS Field Crew:In Field:03 AUG 0202,NA
NA,W6,NA,W6,NA,NA,SD,Ratibida columnifera,NA,NA,Wild material,NA,"Clumping aster with drooping, wide, bright yellow (occasionally red and yellow) ray flowers around a cylindrical cone. Leaves deeply divided.",8/5/2020,"United States, Wyoming, Campbell","United States, Idaho",1133,Wild Habitat,Grazed,Bouteloua gracilis:Bromus tectorum:Heterotheca villosa:Koeleria macrantha:Artemisia tridentata:Achillea millefolium:Opuntia polyacantha:Pascopyrum smithii:Grindelia squarrosa:Erigeron caespitosus:Gutierrezia sarothrae,"Sub Unit Description :Thunder Basin National Grassland/ Geology Description : Weston Hills/ Locality Description: From Gillette, head north on US-14 W for 8 miles, then turn right (East) onto WY-59 N for 25 miles. Turn West on road across from Heald Road, and drive for about 1 mile until you reach a parking area with a pit toilet on left. Plants collected around the pond area and within 400 feet of fence to the Southeast.",1263.396,44.63529,-105.35576,"NAD83",Lat/lon determined by GPS,"Miller, A; Arnold, A; Mirkes, M","Bureau of Land Management, SOS project",NA,WY070,NA,NA,NA,0-4,North,N,Unspecified,Other : Sandy Loam,Northwestern Great Plains,Northwestern Great Plains (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WY070-94,Collector identifier,NA,NA,Other or unclassified name,NA,NA,"3:05 AUG 2020:Smithsonian, Rocky Mountain Herbarium, Buffalo BLM Field Officeû",NA,Buffalo SOS Field Crew:In Field:05 AUG 2020,NA
