Curator Unique Number,Accession Prefix (NPGS),Accession Number -Assigned,Inventory Prefix,Inventory Number,Inventory Suffix,Inventory Type - Lookup Picker,Taxon -Lookup Picker in GRIN,Received Date -received by site,Life Form -Lookup Picker,Level of Improvement -Lookup Picker,Reproductive Uniformity -Lookup Picker,Note (Accession Narrative),Date Collected or Developed,Geography (Collection) -Lookup Picker in GRIN,Geography (Donor)  -Lookup Picker in GRIN,Number Plants Sampled,Collecting or Acquisition Source - List,Environment Description,Associated Species,Collector Verbatim Locality,Elevation (meters),Latitude -decimal degrees,Longitude -decimal degrees,Georeference Datum,Georeference Protocol - Lookup Picker,Note (Accession Source - Collector),Cooperator (Donor) 1 -full record,Cooperator (Donor) 2 -full record,Cooperator (Collector) 1 -full record,Cooperator (Collector) 2 -full record,Cooperator (Collector) 3 -full record,SLOPE,SLOPE Original Value,ASPECT -lookup picker,ASPECT Original Value,SOIL TEXTURE - lookup picker,Soil TEXTURE Original Value,ECOREGION - Lookup picker,Ecoregion Original Value,Inventory Maintenance Policy,Inventory Maintenance Site -W6,Quantity On Hand,Quantity On Hand Units -'count' or 'packet',"Total Weight -gram (if unknown, leave blank)",Hundred Seed Weight -gram,Seed Count Verification (VALUE CLOSE TO ZERO) -Calcuated column,Parent Inventory,GERMS from DONOR (viability),GERMS from DONOR (test date),Note (Inventory),Accession Name (Identifier 1),Accession Name Category (Identifier 1) -Lookup Picker,"Accession Name Cooperator (Identifier 1) -name, organization",Accession Name (Identifier 2),Accession Name Category (Identifier 2) -Lookup Picker,"Accession Name Cooperator (Identifier 2) -name, organization",Accession Name (Identifier 3),Accession Name Category (Identifier 3) -Lookup Picker,"Accession Name Cooperator (Identifier 3) -name, organization",Collector Voucher Number,Voucher Date,Voucher Location (1),Voucher Location (2),Voucher Location (3),"Voucher Collector -name, organization",Note (Voucher)
NA,W6,NA,W6,NA,NA,SD,Penstemon linarioides subsp. sileri,NA,NA,Wild material,NA,Dark and light purple flowers  fused petals  low growing  Many flower heads per plant ,08-10-2017,"United States, Utah, Kane","United States, Idaho, Ada",125,Wild Habitat,Trampled,Ipomopsis aggregata:Pinus sp.:Erigeron speciosus,Sub Unit Description  Glendale Bench  Geology Description   Broad Hollow  Locality Description  From Glendale  take Glendale Bench road for 6 8 miles  Turn North  drive 0 5 miles  Flowers are on the West and East sides of the road ,1929.0792000000001,37.29862,-112.50033,"NAD83",Lat/lon determined by GPS,"ANM, JAM","Bureau of Land Management, SOS project",NA,CP3,NA,NA,0,0,Uncertain,NA,Clay,Clay,Colorado Plateau,Colorado Plateau (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,Marabella 17.010,Collector identifier,NA,Marabella 17.010,Other or unclassified name,NA,NA,06-13-2017,Smithsonian,SUU,NA,R.M. Ogburn,From pressed specimen on another date
NA,W6,NA,W6,NA,NA,SD,Penstemon pachyphyllus,NA,NA,Wild material,NA,The flowers are blue to violet  sometimes purple to lavender  With a densely bearded staminode  The flower has fused petals and has four anther bearing  fertile  stamen ,08-15-2017,"United States, Utah, Kane","United States, Idaho, Ada",230,Wild Habitat,Grazed,Penstemon comarrhenus:Penstemon laevis:Juniperus sp.:Tradescantia sp.,Sub Unit Description  Farm Canyon  Geology Description   Yellowjacket  Locality Description  From 300 W 300 N in Kanab  drive 6 97 miles north on US 89  Turn left  W  on Hancock road and drive 7 8 miles  Plants are in forested area on South side of road ,1931.2128,37.08393,-112.67688,"NAD83",Lat/lon determined by GPS,"ANM, JGB, RMO, JAM","Bureau of Land Management, SOS project",NA,CP3,NA,NA,NA,NA,Uncertain,NA,Sand,Sand,Colorado Plateau,Colorado Plateau (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,Mesick-17.006,Collector identifier,NA,Mesick-17.006,Other or unclassified name,NA,NA,06-13-2017,SUU,Smithsonian,NA,"R.M. Ogburn, SUU",From pressed specimen on another date
NA,W6,NA,W6,NA,NA,SD,Astragalus hallii,NA,NA,Wild material,NA,A reddish purple calyx with five lobed flower of purple  lavender or blue in color  with white patches  Two wing petals narrow  oblong in shape ,07-05-2017,"United States, Utah, Kane","United States, Idaho, Ada",110,Wild Habitat,Trampled:Mechanical,Bromus tectorum:Artemisia tridentata:Juniperus sp.,Sub Unit Description  Glendale Bench  Geology Description   Mill Creek  Locality Description  From 300 N Main Street in Glendale  drive 7 72 miles East on CR 1870  Continue 7 26 miles East on CR 1854 turn left  NE  on Skutumpah Road  and drive 7 32 miles  Turn left  N  onto Adams Wash and drive 0 22 miles  Plants are on East side of road  up hill ,1983.9432000000002,37.31921,-112.2806,"NAD83",Lat/lon determined by GPS,"ANM, JAM","Bureau of Land Management, SOS project",NA,CP3,NA,NA,5.3,5.3,Northeast,NE,Clay,"Clay, Sand",Colorado Plateau,Colorado Plateau (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,Marabella 17.019,Collector identifier,NA,Marabella 17.019,Other or unclassified name,NA,NA,06-16-2017,Smithsonian,SUU,NA,"R.M. Ogburn, SUU",From pressed specimen on another date
NA,W6,NA,W6,NA,NA,SD,Sphaeralcea parvifolia,NA,NA,Wild material,NA,Weakly woody subshrub with 1 to many stems from base  vibrant orange petals  plants growing in dense field,06-27-2017,"United States, Utah, Kane","United States, Idaho, Ada",353,Wild Habitat,Grazed,Artemisia tridentata:Artemisia pygmaea:Descurainia pinnata:Marrubium vulgare,Sub Unit Description  Yellowjacket  Geology Description   Clay Flat  Locality Description  From 300 W  300 N in Kanab  UT  drive 12 38 miles North on US 89  Turn left  S  onto a side road and drive  18 miles  Turn left  S  onto Sand Dunes Road and drive 1 90 miles  Turn right  W  onto a dirt road and drive  3 miles until you reach a fork in the road  follow the left fork and drive  44 miles  Plants are on the West side of the dirt road ,1684.02,37.16031,-112.67888,"NAD83",Lat/lon determined by GPS,"JAM, RMO, JBG, ANM","Bureau of Land Management, SOS project",NA,CP3,NA,NA,0,0,Uncertain,NA,Clay,"Clay, Sand",Colorado Plateau,Colorado Plateau (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,Mesick 17-010,Collector identifier,NA,Mesick 17-010,Other or unclassified name,NA,NA,06-22-2017,Smithsonian,SUU,NA,"R.M. Ogburn, SUU",In Field
NA,W6,NA,W6,NA,NA,SD,Penstemon palmeri,NA,NA,Wild material,NA,Leaves opposite  fused at base  serrated edges  Leaves mostly basal  plants with multiple long stems  Flowers light pink to white ,08-31-2017,"United States, Utah, Kane","United States, Idaho, Ada",80,Wild Habitat,Grazed:Seeded:Trampled:Masticated,Artemisia tridentata:Ephedra sp.:Agropyron cristatum:Sphaeralcea sp.,Sub Unit Description  Yellowjacket  Geology Description   Kinni kinnic Springs  Locality Description  From 300 W 300 N in Kanab  drive 6 97 miles N on US 89  Turn left  W  on Hancock road  Drive 3 05 miles  Plants are on both sides of the road ,1776.3744000000002,37.12218,-112.6103,"NAD83",Lat/lon determined by GPS,"ANM, JAM","Bureau of Land Management, SOS project",NA,CP3,NA,NA,8,8,Southeast,SE,Sand,Sand,Colorado Plateau,Colorado Plateau (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,Marabella 17.022,Collector identifier,NA,Marabella 17.022,Other or unclassified name,NA,NA,06-27-2017,SUU,Smithsonian,NA,"R.M. Ogburn, SUU",From pressed specimen on another date
NA,W6,NA,W6,NA,NA,SD,Dalea searlsiae,NA,NA,Wild material,NA,Corolla magenta  anthers yellow,08-18-2017,"United States, Utah, Kane","United States, Idaho, Ada",53,Wild Habitat,Grazed,Artemisia tridentata:Quercus gambelii:Penstemon linarioides:Penstemon linarioides ssp. sileri:Cirsium sp.:Cirsium sp.,Sub Unit Description  Glendale Bench  Geology Description   Bald Knoll  Locality Description  From 300 N Main Street  Glendale  Drive 7 72 miles E on CR 1870  Continue 1 54 miles E on CR 1854  Turn left  N  onto Black Knoll road and drive 0 54 miles  Turn Right  E  onto Bald Knoll road and drive 1 6 miles  Plants are on E side of road up the hill ,1961.3880000000001,37.30208,-112.40258,"NAD83",Lat/lon determined by GPS,"ANM, JGB, RMO, BMW","Bureau of Land Management, SOS project",NA,CP3,NA,NA,3.1,3.1,West,W,Clay,Clay,Colorado Plateau,Colorado Plateau (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,Marabella 17.024,Collector identifier,NA,Marabella 17.024,Other or unclassified name,NA,NA,07-05-2017,SUU. Smithsonian,Chicago Botanic Garden,NA,"R.M. Ogburn, SUU",In Field
NA,W6,NA,W6,NA,NA,SD,Cleome lutea,NA,NA,Wild material,NA,Bright yellow flowers  green pods ,09-28-2017,"United States, Utah, Kane","United States, Idaho, Ada",60,Wild Habitat,Flooded,Salsola tragus:Ambrosia ambrosioides:Juniperus osteosperma,Sub Unit Description  Chris Spring  Geology Description   Coral Pink Sand Dunes  Locality Description  Start in Kanab  UT  Drive NW on US 89 for 7 67 miles  Turn left on Hancock road  drive 9 4 miles  Turn left on Sand Dunes Road  Drive 3 75 miles  Destination will be on the right hand side ,1791.3096,37.03546,-112.74034,"NAD83",Lat/lon determined by GPS,"ANM, JAM, RMO,","Bureau of Land Management, SOS project",NA,CP3,NA,NA,0,0,Uncertain,NA,Sand,Sand,Colorado Plateau,Colorado Plateau (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,Mesick- 17.015,Collector identifier,NA,Mesick- 17.015,Other or unclassified name,NA,NA,07-13-2017,SUU,Smithsonian,NA,R.M. Ogburn,In Field
NA,W6,NA,W6,NA,NA,SD,Bouteloua gracilis,NA,NA,Wild material,NA,Seeds green red  when immature  downward facing  Mature seeds  upward facing  Plants growing in small clumps ,10-04-2017,"United States, Utah, Kane","United States, Idaho, Ada",50,Wild Habitat,Trampled,Artemisia tridentata:Juniperus sp.:Tradescantia occidentalis:Opuntia sp.:Ephedra sp.,Sub Unit Description  Farm Canyon  Geology Description   Coral Pink Sand Dunes  Locality Description  From Kanab  UT  drive NW on US 89 for 7 67 miles  Turn left on Hancock road  Drive 6 08 miles  Location is on left side of road,1850.4408,37.09558,-112.65011,"NAD83",Lat/lon determined by GPS,"ANM, JAM, SF","Bureau of Land Management, SOS project",NA,CP3,NA,NA,0,0,Uncertain,NA,Sand,Sand,Colorado Plateau,Colorado Plateau (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,Marabella 17.034,Collector identifier,NA,Marabella 17.034,Other or unclassified name,NA,NA,08-08-2017,SUU,Smithsonian,NA,"R.M. Ogburn, SUU",From pressed specimen on another date
NA,W6,NA,W6,NA,NA,SD,Bouteloua gracilis,NA,NA,Wild material,NA,Past years leaves are grey  curled  Seeds purple  downward facing when immature  curled upward on drying ,10-04-2017,"United States, Utah, Kane","United States, Idaho, Ada",70,Wild Habitat,Grazed,Juniperus osteosperma:Pinus ponderosa:Melilotus officinalis:Tradescantia sp.:Muhlenbergia sp.:Achnatherum hymenoides,Sub Unit Description  Farm Canyon  Geology Description   Coral Pink Sand Dunes  Locality Description  From Kanab  UT  Drive NW on US 89 for 7 67 miles  Turn left on Hancock road  drive 7 79 miles  Location is on the right hand side of the road ,1931.8224,37.08408,-112.67689,"NAD83",Lat/lon determined by GPS,"ANM, RMO, JAM, SF","Bureau of Land Management, SOS project",NA,CP3,NA,NA,0,0,Uncertain,NA,Sand,Sand,Colorado Plateau,Colorado Plateau (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,Mesick 17.016,Collector identifier,NA,Mesick 17.016,Other or unclassified name,NA,NA,08-15-2017,SUU,Smithsonian,NA,"R.M. Ogburn, SUU",In Field
NA,W6,NA,W6,NA,NA,SD,Oenothera pallida,NA,NA,Wild material,NA,Petals white with strong ridge  Stamens  style  and stigma  yellow  Plant rhizomatous growing in clumps ,09-08-2017,"United States, Utah, Kane","United States, Idaho, Ada",65,Wild Habitat,Grazed,Artemisia tridentata:Bouteloua gracilis:Yucca sp.:Linum sp.:Tradescantia sp.:Sphaeralcea sp.:Opuntia sp.,Sub Unit Description  Farm Canyon  Geology Description   Coral Pink Sand Dunes  Locality Description  From Kanab  UT  Drive NW on US 89 for 7 67 miles  Turn left on Hancock road  Drive 7 79 miles  Location is on the right hand side of the road ,1935.7848000000001,37.08436,-112.678,"NAD83",Lat/lon determined by GPS,"RMO, AMO, JAM, SF","Bureau of Land Management, SOS project",NA,CP3,NA,NA,0,0,Uncertain,NA,Sand,Sand,Colorado Plateau,Colorado Plateau (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,Marabella-17.037,Collector identifier,NA,Marabella-17.037,Other or unclassified name,NA,NA,08-15-2017,SUU,Smithsonian,NA,"R.M. Ogburn, SUU",In Field
NA,W6,NA,W6,NA,NA,SD,Cleome serrulata,NA,NA,Wild material,NA,The flowers are reddish purple with four petals and six long stamen  The leaves are trifolate  diminutive teeth with three slender leaflets each 1 7 cm long ,09-14-2017,"United States, Utah, Kane","United States, Idaho, Ada",95,Wild Habitat,None,Bromus tectorum:Salsola tragus:Cleome lutea:Sisymbrium altissimum:Sphaeralcea parvifolia:Kochia scoparia,Sub Unit Description  Lower Hog Canyon  Geology Description   Lower Hog Canyon  Locality Description  From 300 W 300 N in Kanab  drive 1 24 miles North on US 89  Turn right  E  on to a dirt road and drive 0 35 miles  Plants are on both side of road ,1529.7912000000001,37.068600000000004,-112.53449,"NAD83",Lat/lon determined by GPS,"ANM, JAM, SF, JBG, BMW","Bureau of Land Management, SOS project",NA,CP3,NA,NA,0,0,Uncertain,NA,Sand,Sand,Colorado Plateau,Colorado Plateau (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,Mesick 17.017,Collector identifier,NA,Mesick 17.017,Other or unclassified name,NA,NA,08-22-2017,SUU,Smithsonian,NA,"R.M. Ogburn, SUU",From pressed specimen on another date
NA,W6,NA,W6,NA,NA,SD,Machaeranthera tanacetifolia,NA,NA,Wild material,NA,Numerous lavender rays surrounding a yellow center  Stems densely covered with sharp pointed  deeply cut leaves  Plants appear clump like,09-28-2017,"United States, Utah, Kane","United States, Idaho, Ada",100,Wild Habitat,None,Bromus tectorum:Cleome lutea:Cleome serrulata:Salsola tragus:Sphaeralcea parvifolia:Sisymbrium altissimum,Sub Unit Description  Lower Hog Canyon  Geology Description   Lower Hog Canyon  Locality Description  From 300 W  300 N  in Kanab  drive 1 24 miles N on US 89  Turn right  E  on a dirt road and drive 0 35 miles  Plants are on both sides of the road ,1526.7432000000001,37.06833,-112.53547,"NAD83",Lat/lon determined by GPS,"ANM, JAM, SF","Bureau of Land Management, SOS project",NA,CP3,NA,NA,0,0,Uncertain,NA,Sand,Sand,Colorado Plateau,Colorado Plateau (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,Mesick 17.018,Collector identifier,NA,Mesick 17.018,Other or unclassified name,NA,NA,08-22-2017,SUU,Smithsonian,NA,"R.M. Ogburn, SUU",From pressed specimen on another date
NA,W6,NA,W6,NA,NA,SD,Cleome lutea,NA,NA,Wild material,NA,Bright yellow flowers  four petals  four sepals  6 stamen and the fruit is two valved silique  Stamen are long and exerted from the flower ,08-08-2017,"United States, Utah, Kane","United States, Idaho, Ada",100,Wild Habitat,None,Bromus tectorum:Sphaeralcea parvifolia:Machaeranthera tanacetifolia,Sub Unit Description  Lower Hog Canyon  Geology Description   Lower Hog Canyon  Locality Description  From 300 W 300 N in Kanab  drive 1 24 miles North on US 89  Turn right  E  onto a dirt road and drive 0 35 miles  Plants are on both sides of the road ,1535.8872000000001,37.06963,-112.53241,"NAD83",Lat/lon determined by GPS,"ANM, JAM","Bureau of Land Management, SOS project",NA,CP3,NA,NA,0,0,Uncertain,NA,Sand,Sand,Colorado Plateau,Colorado Plateau (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,Mesick 17-004,Collector identifier,NA,Mesick 17-004,Other or unclassified name,NA,NA,06-15-2017,Smithsonian,SUU,NA,"R.M. Ogburn, SUU",From pressed specimen on another date
NA,W6,NA,W6,NA,NA,SD,Chaenactis stevioides,NA,NA,Wild material,NA,NA,04-18-2017,"United States, New Mexico, Hidalgo","United States, Idaho, Ada",1000,Wild Habitat,NA,Dichelostemma capitatum:Gutierrezia microcephala:Rafinesquia neomexicana:Cryptantha crassisepala:Lepidium lasiocarpum:Sisymbrium irio:Cylindropuntia spinosior:Lupinus brevicaulis:Prosopis glandulosa:Erodium cicutarium:Sphaeralcea sp.:Eschscholzia californica ssp. mexicana:Aristida adscensionis:Bouteloua aristidoides:Bouteloua barbata:Bromus rubens:Eriastrum diffusum:Chamaesaracha coronopus,Sub Unit Description  Gila Lower Box  Geology Description   NA  Locality Description  North of Lordsburg on the south side of the Gila River between Box Canyon and White Rock Canyon ,1213.104,32.63172,-108.85447,"NAD83",Lat/lon determined by GPS,P.J. Alexander,"Bureau of Land Management, SOS project",NA,NM030,NA,NA,3,3,Northwest,NW,Loam,: loamy s,Custom Category,Chihuahuan Deserts (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1567,Collector identifier,NA,1567,Other or unclassified name,NA,NA,04-18-2017,Smithsonian Institution (US)ûNew Mexico State University (NMC)ûBLM Las Cruces District Office (BLM-LCDO)û,,NA,P.J. Alexander (BLM-LCDO),In Field
NA,W6,NA,W6,NA,NA,SD,Plantago patagonica,NA,NA,Wild material,NA,NA,04-19-2017,"United States, New Mexico, Dona Ana","United States, Idaho, Ada",3000,Wild Habitat,NA,Chenopodium sp.:Yucca baccata:Bahia pedata:Flourensia cernua:Heliomeris longifolia var. annua:Parthenium incanum:Stephanomeria exigua:Cryptantha crassisepala:Descurainia pinnata:Lepidium lasiocarpum:Echinomastus intertextus:Opuntia phaeacantha:Ephedra trifurca:Dalea pogonathera:Senna bauhinioides:Krameria erecta:Hibiscus denudatus:Ammocodon chenopodioides:Allionia incarnata:Aristida purpurea:Bouteloua barbata:Bouteloua eriopoda:Digitaria californica:Muhlenbergia porteri:Panicum hirticaule:Tridens muticus:Eriogonum abertianum,Sub Unit Description  Allotment 15009  Bishop s Cap  Geology Description   NA  Locality Description  Southwestern base of the Organ Mountains  about 1 mile east northeast of PeÃ a Blanca and 0 3 miles west of the Fort Bliss boundary on the north side of the road to Long Canyon ,1459.992,32.22563,-106.58697,"NAD83",Lat/lon determined by GPS,"P.J. Alexander, C.M. Hitsman, L.J. Price, & A. Sengsirirak","Bureau of Land Management, SOS project",NA,NM030,NA,NA,3,3,Southwest,SW,Loam,: loam,Custom Category,Chihuahuan Deserts (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1568,Collector identifier,NA,1568,Other or unclassified name,NA,NA,04-19-2017,Smithsonian Institution (US)ûNew Mexico State University (NMC)ûBLM Las Cruces District Office (BLM-LCDO)û,,NA,P.J. Alexander,In Field
NA,W6,NA,W6,NA,NA,SD,Eschscholzia californica subsp. mexicana,NA,NA,Wild material,NA,NA,04-19-2017,"United States, New Mexico, Dona Ana","United States, Idaho, Ada",1000,Wild Habitat,NA,Chenopodium sp.:Gutierrezia sphaerocephala:Malacothrix fendleri:Lepidium lasiocarpum:Ephedra trifurca:Astragalus allochrous:Prosopis glandulosa:Senna bauhinioides:Aristida adscensionis:Bouteloua aristidoides:Bouteloua barbata:Dasyochloa pulchella:Muhlenbergia porteri:Eriogonum abertianum:Solanum elaeagnifolium,Sub Unit Description  Allotment 15013  Baylor Canyon  Geology Description   NA  Locality Description  Northwestern bajada of the Organ Mountains on the east side of Baylor Canyon Rd   1 mile south of the Baylor Canyon Trail parking lot and 2 2 miles west northwest of Rabbit Ears ,1484.376,32.37677,-106.61355,"NAD83",Lat/lon determined by GPS,"P.HJ. Alexander, C.M. Hitsman, L.J. Price, & A. Sengsirirak","Bureau of Land Management, SOS project",NA,NM030,NA,NA,3,3,West,W,Sandy loam,: sandy loam,Custom Category,Chihuahuan Deserts (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1569,Collector identifier,NA,1569,Other or unclassified name,NA,NA,04-19-2017,Smithsonian Institution (US)ûNew Mexico State University (NMC)ûBLM Las Cruces District Office (BLM-LCDO),,NA,P.J. Alexander,In Field
NA,W6,NA,W6,NA,NA,SD,Eschscholzia californica subsp. mexicana,NA,NA,Wild material,NA,NA,04-25-2017,"United States, New Mexico, Luna","United States, Idaho, Ada",1000,Wild Habitat,NA,Zephyranthes longifolia:Calycoseris wrightii:Chaenactis stevioides:Malacothrix fendleri:Rafinesquia neomexicana:Cryptantha angustifolia:Descurainia pinnata ssp. ochroleuca:Lepidium lasiocarpum:Opuntia macrocentra:Ephedra trifurca:Chamaesyce albomarginata:Lepidium lasiocarpum:Croton pottsii:Astragalus nuttallianus:Senna bauhinioides:Erodium cicutarium:Krameria erecta:Ammocodon chenopodioides:Menodora scabra:Aristida adscensionis:Eriastrum diffusum:Eriogonum abertianum,Sub Unit Description  Allotment 02041  Seventy six Draw  Geology Description   NA  Locality Description  2 4 miles southwest of South Peak on the southwestern bajada of the Florida Mountains  0 2 miles north along a powerline road from the road to Owl Canyon,1325.88,32.02847,-107.6645,"NAD83",Lat/lon determined by GPS,"P.J. Alexander, C.M. Hitsman, L.J. Price, and A. Sengsirirak","Bureau of Land Management, SOS project",NA,NM030,NA,NA,2,2,Southwest,SW,Sand,: sand,Custom Category,Chihuahuan Deserts (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1570,Collector identifier,NA,1570,Other or unclassified name,NA,NA,04-25-2017,Smithsonian Institution (US)ûNew Mexico State University (NMC)ûBLM Las Cruces District Office (BLM-LCDO),,NA,P.J. Alexander,In Field
