Curator Unique Number,Accession Prefix (NPGS),Accession Number -Assigned,Inventory Prefix,Inventory Number,Inventory Suffix,Inventory Type - Lookup Picker,Taxon -Lookup Picker in GRIN,Received Date -received by site,Life Form -Lookup Picker,Level of Improvement -Lookup Picker,Reproductive Uniformity -Lookup Picker,Note (Accession Narrative),Date Collected or Developed,Geography (Collection) -Lookup Picker in GRIN,Geography (Donor)  -Lookup Picker in GRIN,Number Plants Sampled,Collecting or Acquisition Source - List,Environment Description,Associated Species,Collector Verbatim Locality,Elevation (meters),Latitude -decimal degrees,Longitude -decimal degrees,Georeference Datum,Georeference Protocol - Lookup Picker,Note (Accession Source - Collector),Cooperator (Donor) 1 -full record,Cooperator (Donor) 2 -full record,Cooperator (Collector) 1 -full record,Cooperator (Collector) 2 -full record,Cooperator (Collector) 3 -full record,SLOPE,SLOPE Original Value,ASPECT -lookup picker,ASPECT Original Value,SOIL TEXTURE - lookup picker,Soil TEXTURE Original Value,ECOREGION - Lookup picker,Ecoregion Original Value,Inventory Maintenance Policy,Inventory Maintenance Site -W6,Quantity On Hand,Quantity On Hand Units -'count' or 'packet',"Total Weight -gram (if unknown, leave blank)",Hundred Seed Weight -gram,Seed Count Verification (VALUE CLOSE TO ZERO) -Calcuated column,Parent Inventory,GERMS from DONOR (viability),GERMS from DONOR (test date),Note (Inventory),Accession Name (Identifier 1),Accession Name Category (Identifier 1) -Lookup Picker,"Accession Name Cooperator (Identifier 1) -name, organization",Accession Name (Identifier 2),Accession Name Category (Identifier 2) -Lookup Picker,"Accession Name Cooperator (Identifier 2) -name, organization",Accession Name (Identifier 3),Accession Name Category (Identifier 3) -Lookup Picker,"Accession Name Cooperator (Identifier 3) -name, organization",Collector Voucher Number,Voucher Date,Voucher Location (1),Voucher Location (2),Voucher Location (3),"Voucher Collector -name, organization",Note (Voucher)
NA,W6,NA,W6,NA,NA,SD,Symphyotrichum lanceolatum,NA,NA,Wild material,NA,NA,11-05-2018,"United States, Arizona , Coconino","United States, Idaho",85,Wild Habitat,Grazed,Bouteloua gracilis:Pinus ponderosa:Eriogonum alatum:Eriogonum umbellatum:Sphaeralcea coccinea:Hymenopappus filifolius:Hymenopappus filifolius,"Sub Unit Description :Coconino National Foresto/ Geology Description : Kinnickinick Lake/ Locality Description: Along FS Rd. 9482H, branch of Kinnickinick Lake Road. Near lake area.",2158.2888000000003,34.89094,-111.31555,"NAD83",Lat/lon determined by GPS,Allegra Mount,"Bureau of Land Management, SOS project",NA,AZ930,NA,NA,5,0-10,Undefined,"N, NE, E, SE, S, SW, W, NW",Clay loam,Clay,Arizona/New Mexico Mountains,Arizona/New Mexico Mountains (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AZ930-440,Collector identifier,NA,NA,Other or unclassified name,NA,NA,11-05-2018,BLM Arizona, Smithsonian,NA,Allegra Mount,From pressed specimen on day of collection
NA,W6,NA,W6,NA,NA,SD,Bouteloua gracilis,NA,NA,Wild material,NA,Perennial grass,11-05-2018,"United States, Arizona , Coconino","United States, Idaho",170,Wild Habitat,Grazed,Bouteloua gracilis:Pinus ponderosa:Eriogonum alatum:Eriogonum umbellatum:Sphaeralcea coccinea:Symphyotrichum lanceolatum:Hymenopappus filifolius,"Sub Unit Description :Coconino National Forest/ Geology Description : Kinnickinick Lake/ Locality Description: Along FS Rd. 9482H, branch of Kinnickinick Lake Road. Near lake area.",2158.2888000000003,34.89094,-111.31555,"NAD83",Lat/lon determined by GPS,Allegra Mount,"Bureau of Land Management, SOS project",NA,AZ930,NA,NA,5,0-10,Undefined,"N, NE, E, SE, S, SW, W, NW",Sandy loam,Clay,Arizona/New Mexico Mountains,Arizona/New Mexico Mountains (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AZ930-441,Collector identifier,NA,NA,Other or unclassified name,NA,NA,11-05-2018,BLM Arizona, Smithsonian,NA,Allegra Mount,In Field
NA,W6,NA,W6,NA,NA,SD,Atriplex canescens,NA,NA,Wild material,NA,NA,11-05-2018,"United States, Arizona , Cochise","United States, Idaho",150,Wild Habitat,Grazed,Prosopis velutina:Sporobolus wrightii:Sporobolus wrightii:Ziziphus obtusifolia:Ericameria laricifolia,Sub Unit Description :San Pedro National Riparian Conservation Area/ Geology Description : Fairbanks Townsite/ Locality Description: Population is along look trail 0.8 miles from townsite and on side trail to cemetery.,1171.0416,31.7315,-110.18847,"NAD83",Lat/lon determined by GPS,"Perin McNelis, Aishah Lurry, Zach Farley, Andrew Botz","Bureau of Land Management, SOS project",NA,AZ930,NA,NA,2.5,0-5,Undefined,"N, NE, E, SE, S, SW, W, NW",Clay loam,"Sand, Other : Loam",Madrean Archipelago,Madrean Archipelago (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AZ930-442,Collector identifier,NA,NA,Other or unclassified name,NA,NA,11-05-2018,BLM Arizona, Smithsonian,NA,Perin McNelis,In Field
NA,W6,NA,W6,NA,NA,SD,Muhlenbergia rigens,NA,NA,Wild material,NA,NA,11-12-2018,"United States, Arizona , Cochise","United States, Idaho",70,Wild Habitat,Grazed,Muhlenbergia emersleyi:Eragrostis lehmanniana:Polyctenium fremontii:Populus fremontii:Juniperus deppeana:Quercus emoryi:Schizachyrium sanguineum:Brickellia floribunda,"Sub Unit Description :Huachuca Mountains/ Geology Description : Upper Parker Canyon, Parker Canyon Lake/ Locality Description: In upper parker canyon near bridge crossing, above Collinâ€™s Spring.",1667.5608,31.43777,-110.45227,"NAD83",Lat/lon determined by GPS,"Allegra Mount, Aishah Lurry, Zach Farley, Andrew Botz","Bureau of Land Management, SOS project",NA,AZ930,NA,NA,30,30-Oct,Southwest,SW,Clay loam,"Silt, Sand",Madrean Archipelago,Madrean Archipelago (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AZ930-445,Collector identifier,NA,NA,Other or unclassified name,NA,NA,11-12-2018,BLM Arizona, Smithsonian,NA,Allegra Mount,In Field
NA,W6,NA,W6,NA,NA,SD,Muhlenbergia emersleyi,NA,NA,Wild material,NA,NA,11-12-2018,"United States, Arizona , Cochise","United States, Idaho",120,Wild Habitat,Grazed,Eragrostis lehmanniana:Muhlenbergia rigens:Vitis arizonica:Populus fremontii:Brickellia floribunda:Schizachyrium sanguineum:Quercus emoryi,"Sub Unit Description :Huachuca Mountains/ Geology Description : Upper Parker Canyon, Parker Canyon Lake/ Locality Description: In upper parker canyon near bridge crossing, above Collinâ€™s Spring.",1667.5608,31.43777,-110.45227,NA,Lat/lon determined by GPS,"Allegra Mount, Aishah Lurry, Zach Farley, Andrew Botz","Bureau of Land Management, SOS project",NA,AZ930,NA,NA,30,30-Oct,South,"SE, S, SW",Clay loam,"Silt, Sand",Madrean Archipelago,Madrean Archipelago (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AZ930-446,Collector identifier,NA,NA,Other or unclassified name,NA,NA,11-12-2018,BLM Arizona, Smithsonian,NA,Allegra Mount,In Field
NA,W6,NA,W6,NA,NA,SD,Schizachyrium sanguineum,NA,NA,Wild material,NA,NA,11-12-2018,"United States, Arizona , Cochise","United States, Idaho",180,Wild Habitat,Grazed,Muhlenbergia emersleyi:Vitis arizonica:Eragrostis lehmanniana:Populus fremontii:Quercus emoryi:Muhlenbergia rigens:Brickellia floribunda,"Sub Unit Description :Huachuca Mountains/ Geology Description : Upper Parker Canyon, Parker Canyon Lake/ Locality Description: In upper parker canyon near bridge crossing, above CollinÃ¢âú¬âü¢s Spring.",1667.5608,31.43777,-110.45227,"NAD83",Lat/lon determined by GPS,"Allegra Mount, Aishah Lurry, Zach Farley, Andrew Botz","Bureau of Land Management, SOS project",NA,AZ930,NA,NA,30,30-Oct,South,"E, SE, S, SW, W",Clay loam,"Silt, Sand",Madrean Archipelago,Madrean Archipelago (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AZ930-447,Collector identifier,NA,NA,Other or unclassified name,NA,NA,11-12-2018,BLM Arizona, Smithsonian,NA,Allegra Mount,In Field
NA,W6,NA,W6,NA,NA,SD,Bouteloua gracilis,NA,NA,Wild material,NA,NA,11-12-2018,"United States, Arizona , Cochise","United States, Idaho",80,Wild Habitat,Grazed,Muhlenbergia longiligula:Juniperus deppeana:Vitis arizonica:Eragrostis lehmanniana:Schizachyrium sanguineum:Quercus emoryi:Polyctenium fremontii:Bouteloua hirsuta:Bouteloua hirsuta:Bouteloua hirsuta,"Sub Unit Description :Huachuca Mountains/ Geology Description : Upper Parker Canyon, Parker Canyon Lake/ Locality Description: In side drainage of Parker Canyon Lake near parking area and gate before group campsite.",1645.3104,31.42897,-110.45127,"NAD83",Lat/lon determined by GPS,"Allegra Mount, Aishah Lurry, Zach Farley, Andrew Botz","Bureau of Land Management, SOS project",NA,AZ930,NA,NA,10,10,Southwest,SW,Sandy loam,"Silt, Sand",Madrean Archipelago,Madrean Archipelago (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AZ930-448,Collector identifier,NA,NA,Other or unclassified name,NA,NA,11-12-2018,BLM Arizona, Smithsonian,NA,Allegra Mount,In Field
NA,W6,NA,W6,NA,NA,SD,Agave palmeri,NA,NA,Wild material,NA,NA,11-27-2018,"United States, Arizona , Cochise","United States, Idaho",50,Wild Habitat,Grazed,Chilopsis linearis:Ericameria laricifolia:Dasylirion wheeleri:Eragrostis lehmanniana:Acourtia thurberi:Anisacanthus thurberi:Trixis californica,"Sub Unit Description :Coronado National Forest/ Geology Description : Chiricahua Mountains, Horseshoe Canyon/ Locality Description: From Hwy 80 to Horseshoe Canyon Rd, take the road past corral into the canyon. Population on north and south facing alluvial slopes on both sides of canyon.",1398.1176,31.77616,-109.13025,"NAD83",Lat/lon determined by GPS,"Allegra Mount, Perin McNelis, Zach Farley, Andrew Botz, Dan Taylor, Perin McNelis, Alyssa Cazares, Sara Lowden","Bureau of Land Management, SOS project",NA,AZ930,NA,NA,29.5,20-39,Undefined,"N, S",Sandy loam,"Sand, Other : Rocky",Madrean Archipelago,Madrean Archipelago (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AZ930-449,Collector identifier,NA,NA,Other or unclassified name,NA,NA,11-27-2018,Borderlands Restoration, University of Arizona (ARIZ),NA,Allegra Mount,In Field
NA,W6,NA,W6,NA,NA,SD,Muhlenbergia rigens,NA,NA,Wild material,NA,NA,11-21-2018,"United States, Arizona , Santa Cruz","United States, Idaho",100,Wild Habitat,Grazed:Flooded,Platanus wrightii:Quercus emoryi:Baccharis salicifolia:Bouteloua curtipendula:Juniperus monosperma:Prosopis velutina,"Sub Unit Description :Coronado National Forest/ Geology Description : Temporal Canyon, Santa Rita Mountains/ Locality Description: On Temporal Canyon Rd in Coronado National Forest, just past Arizona Trail entrance in drainage along creek.",1357.2744,31.60716,-110.78947,NA,Lat/lon determined by GPS,"Perin McNelis, Zach Farley, Andrew Botz, Alyssa Cazares, Aishah Lurry","Bureau of Land Management, SOS project",NA,AZ930,NA,NA,10,0-20,Undefined,NA,Sandy loam,"Sand, Other : Rocky",Madrean Archipelago,Madrean Archipelago (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AZ930-450,Collector identifier,NA,NA,Other or unclassified name,NA,NA,11-21-2018,Borderlands Restoration, University of Arizona,NA,Perin McNelis,In Field
NA,W6,NA,W6,NA,NA,SD,Heliomeris longifolia,NA,NA,Wild material,NA,Yellow flowers,11-25-2018,"United States, Arizona , Santa Cruz","United States, Idaho",150,Wild Habitat,Grazed,Bouteloua curtipendula:Pleuraphis mutica:Prosopis velutina:Aristida ternipes:Xanthium strumarium:Eragrostis lehmanniana,"Sub Unit Description :Las Cienegas National Conservation Area/ Geology Description : NA/ Locality Description: Population accessible from main road at south entrance intersection with Hwy 82, near Cienega Creek and on nearby flats and ridgelines.",1423.7208,31.72394,-110.58133,NA,Lat/lon determined by GPS,"Perin McNelis, Travis Gerckens, Andrew Botz, Zach Farley, Alyssa Navarette","Bureau of Land Management, SOS project",NA,AZ930,NA,NA,5,0-10,Undefined,"N, NE, E, SE, S, SW, W, NW",Sandy loam,"Silt, Other : Loam",Madrean Archipelago,Madrean Archipelago (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AZ930-451,Collector identifier,NA,NA,Other or unclassified name,NA,NA,11-25-2018,Borderlands Restoration, Smithsonian,NA,Perin McNelis,In Field
NA,W6,NA,W6,NA,NA,SD,Digitaria californica,NA,NA,Wild material,NA,NA,10-02-2018,"United States, Arizona , Santa Cruz","United States, Idaho",125,Wild Habitat,Grazed,Bouteloua curtipendula:Prosopis velutina:Aristida ternipes:Eragrostis lehmanniana:Panicum obtusum:Xanthium strumarium,Sub Unit Description :Las Ciengas NCA/ Geology Description : NA/ Locality Description: Population is near main road at south entrance intersection with Hwy 82.,1423.7208,31.72394,-110.58133,NA,Lat/lon determined by GPS,"Perin McNelis, Aishah Lurry, Zach Farley, Andrew Botz","Bureau of Land Management, SOS project",NA,AZ930,NA,NA,5,0-10,Undefined,"N, NE, E, SE, S, SW, W, NW",Sandy loam,"Sand, Other : Loam",Madrean Archipelago,Madrean Archipelago (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AZ930-452,Collector identifier,NA,NA,Other or unclassified name,NA,NA,12-01-2018,Borderlands Restoration, Smithsonian,NA,Allegra Mount,In Field
NA,W6,NA,W6,NA,NA,SD,Helianthus annuus,NA,NA,Wild material,NA,Yellow flowers  annual,10-20-2018,"United States, Arizona , Santa Cruz","United States, Idaho",250,Wild Habitat,Grazed:Flooded,Sporobolus wrightii:Ericameria nauseosa:Muhlenbergia sinuosa:Bouteloua repens:Bouteloua curtipendula:Prosopis velutina,Sub Unit Description :Babocomari Ranch/ Geology Description : Vaughn Canyon/ Locality Description: Take main ranch road to Vaughn Canyon crossing. Population is growing on the slopes above the canyon drainage,1426.1592,31.62711,-110.5008,"NAD83",Lat/lon determined by GPS,"Allegra Mount, Aishah Lurry, Zach Farley, Andrew Botz","Bureau of Land Management, SOS project",NA,AZ930,NA,NA,2.5,0-5,Undefined,"N, NE, E, SE, S, SW, W, NW",Sandy loam,Sand,Madrean Archipelago,Madrean Archipelago (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AZ930-454,Collector identifier,NA,NA,Other or unclassified name,NA,NA,10-20-2018,BLM Arizona, Smithsonian,NA,Allegra Mount,In Field
NA,W6,NA,W6,NA,NA,SD,Heterotheca subaxillaris,NA,NA,Wild material,NA,Yellow flowers,10-02-2018,"United States, Arizona , Santa Cruz","United States, Idaho",65,Wild Habitat,NA,Prosopis velutina:Yucca baccata:Isocoma tenuisecta:Bouteloua gracilis:Bouteloua curtipendula,"Sub Unit Description :Stevenâ€™s Ranch, Santa Rita Mountains/ Geology Description : NA/ Locality Description: On private land maintained as a wildlife sanctuary. 0.25 miles from Highway 82, occuring in lowlands. Occurs in dense patches. Accessible from Tanglehead Lane.",1271.016,31.56627,-110.73536,NA,Lat/lon determined by GPS,"Allegra Mount, Perin McNelis, Aishah Lurry, Zach Farley, Andrew Botz, Alyssa Navarette","Bureau of Land Management, SOS project",NA,AZ930,NA,NA,10,10-May,Undefined,"N, NE, E, SE, S, SW, W, NW",Clay loam,"Silt, Other : Loam",Madrean Archipelago,Madrean Archipelago (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AZ930-455,Collector identifier,NA,NA,Other or unclassified name,NA,NA,10-02-2018,Borderlands Restoration, Smithsonian,NA,Allegra Mount,In Field
NA,W6,NA,W6,NA,NA,SD,Hymenoxys hoopesii,NA,NA,Wild material,NA,NA,08-18-2018,"United States, Arizona , Coconino","United States, Idaho",250,Wild Habitat,NA,Pinus ponderosa:Rosa woodsii:Salix bebbiana:Eriogonum racemosum:Ribes cereum,"Sub Unit Description :NA/ Geology Description : NA/ Locality Description: San Francisco Peaks, north of Flagstaff, off FS road 151 near Fern Mountain, near the Nature Conservancy preserve.",807.72,35.34083,-111.72444,WGS84,Lat/lon determined by GPS,"Murray, S., Smith, S.","Bureau of Land Management, SOS project",NA,AZ932,NA,NA,30,30,West,W,Sandy loam,Clay,Arizona/New Mexico Mountains,Arizona/New Mexico Mountains (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AZ932-137,Collector identifier,NA,seed,Other or unclassified name,NA,NA,07-23-2018,SmithsonianûNorthern Arizona UniversityûThe Arboretum at Flagstaff,,NA,"Murray, S.",In Field
NA,W6,NA,W6,NA,NA,SD,Linum lewisii,NA,NA,Wild material,NA,NA,08-07-2018,"United States, Arizona , Coconino","United States, Idaho",200,Wild Habitat,NA,Pinus ponderosa:Festuca arizonica:Helenium arizonicum:Allium geyeri,"Sub Unit Description :NA/ Geology Description : NA/ Locality Description: South of Flagstaff, Stoneman Lake Road (FS road 213) and Lake Mary Road intersection, along fencelines of horse pastures.",2240,34.78956,-111.44439,WGS84,Lat/lon determined by GPS,"Murray, S., Murray, L., Nance, G.","Bureau of Land Management, SOS project",NA,AZ932,NA,NA,0,0,West,W,Clay loam,Clay,Arizona/New Mexico Mountains,Arizona/New Mexico Mountains (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AZ932-138,Collector identifier,NA,seed,Other or unclassified name,NA,NA,07-24-2018,SmithsonianûNorthern Arizona UniversityûThe Arboretum at Flagstaff,,NA,"Murray, S.",In Field
NA,W6,NA,W6,NA,NA,SD,Muhlenbergia porteri,NA,NA,Wild material,NA,NA,10-16-2018,"United States, Arizona , Mohave","United States, Idaho",50,Wild Habitat,Grazed,Prosopis sp.:Acacia sp.:Opuntia sp.:Cylindropuntia sp.:Agave sp.:Bouteloua eriopoda,"Sub Unit Description :NA/ Geology Description : NA/ Locality Description: South of Interstate 40, DW Ranch exit, FS Road 259, two miles down to dirt road (Getz Ranch Rd) into BLM land, wash area.",1304.544,35.18692,-113.88247,WGS84,Lat/lon determined by GPS,"Murray, S., Wacha, S.","Bureau of Land Management, SOS project",NA,AZ932,NA,NA,5,5,West,W,Sandy loam,Sand,Mojave Basin and Range,Mojave Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AZ932-139,Collector identifier,NA,seed,Other or unclassified name,NA,NA,10-16-2018,SmithsonianûNorthern Arizona UniversityûThe Arboretum at Flagstaff,,NA,"Murray, S.",In Field
NA,W6,NA,W6,NA,NA,SD,Sphaeralcea hastulata,NA,NA,Wild material,NA,Flowers lavender to magenta  carpels contain 1 2 seeds ,06-15-2018,"United States, New Mexico , Eddy","United States, Idaho",234,Wild Habitat,"Burned:Grazed:Agriculture, Recreation",Machaeranthera pinnatifida:Setaria leucopila:Lepidium montanum:Cirsium sp.:Populus fremontii:Prosopis glandulosa:Gaillardia sp.:Oenothera suffrutescens:Gutierrezia sp.:Cycloloma:Solanum elaeagnifolium:Aristida purpurea:Suaeda sp.:Centaurea melitensis:Centaurea melitensis:Centaurea melitensis:Centaurea melitensis:Centaurea melitensis:Centaurea melitensis:Centaurea melitensis:Cucurbita foetidissima:Suaeda nigra:Suaeda nigra,"Sub Unit Description :Carlsbad Resource Area/ Geology Description : Rattlesnake Canyon-Black River/ Locality Description: From CFO, head S on National Parks Highway (180/62). Turn E onto Washington Ranch Rd. and follow County Road 418 at the fork. Plants are located E of the Cottonwood Day Use Area parking lot.",1111,32.09652,-104.46901,WGS84,Lat/lon determined by GPS,K. Sandbom,"Bureau of Land Management, SOS project",NA,NM080,NA,NA,2,2,South,S,Clay loam,Other : Clay Loam,Custom Category,Chihuahuan Deserts (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NM080-151,Collector identifier,NA,CFO201806151352,Other or unclassified name,NA,NA,06-15-2018,SmithsonianûNew Mexico State UniversityûCarlsbad BLM Field Office,,NA,"K. Sandbom, BLM",From pressed specimen on another date
NA,W6,NA,W6,NA,NA,SD,Centaurium maryannum,NA,NA,Wild material,NA,Pink flower  black seeds  found in areas with gypsum soil  dries a golden color ,07-18-2018,"United States, New Mexico , Eddy","United States, Idaho",140,Wild Habitat,Grazed:Oil and Gas,Echinocactus horizonthalonius:Yucca elata,"Sub Unit Description :Carlsbad Resource Area/ Geology Description : Dagger Draw/ Locality Description: From CFO, E on E Hobbs Highway (180). Turn N on George Shoup Relief Route. Turn N on North Loop Road. Turn N on Illinois Camp Road. Turn NW on S Lake Road. Turn NE on Netherlin Road. After 0.6mi, turn E on unnamed vehicle trail. Location is about 1mi E, primarily on the S side of vehicle trail.",1019,32.59441,-104.29631,WGS84,Lat/lon determined by GPS,"C. Wiechman, K. Sandbom, L. Schroeder","Bureau of Land Management, SOS project",NA,NM080,NA,NA,3,3,East,E,Clay loam,Other : Sandy Clay Loam,Custom Category,Chihuahuan Deserts (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NM080-152,Collector identifier,NA,CFO201807181409,Other or unclassified name,NA,NA,07-18-2018,SmithsonianûNew Mexico State UniversityûCarlsbad BLM Field Office,,NA,"K. Sandbom, BLM",From pressed specimen on another date
NA,W6,NA,W6,NA,NA,SD,Lesquerella fendleri,NA,NA,Wild material,NA,Yellow flowers  light brown orange seeds  rays of the leaf hairs fused to near the middle or more  with webbing between the rays  rays mostly simple   Synonym  Physaria fendleri ,07-19-2018,"United States, New Mexico , Eddy","United States, Idaho",1173,Wild Habitat,Grazed:Oil and Gas,Croton dioicus:Quercus havardii:Verbesina encelioides:Gutierrezia sp.:Senna roemeriana:Linum aristatum:Setaria leucopila:Heterotheca subaxillaris:Bahia pedata:Portulaca pilosa:Yucca elata:Chamaesyce sp.:Melampodium leucanthum:Setaria leucopila,"Sub Unit Description :Carlsbad Resource Area/ Geology Description : Nimenim Ridge/ Locality Description: From CFO, head E on Hobbs Highway (180). Turn N on Potash Mines Road (200). When you come to a fork, Turn NE onto Shugart Road (222). The location is 0.4mi down the road. Plants along buried pipeline close to road on N side.",1058,32.62286,-103.89837,WGS84,Lat/lon determined by GPS,"L. Schroeder, C. Wiechman, K. Sandbom","Bureau of Land Management, SOS project",NA,NM080,NA,NA,2,2,West,W,Clay loam,Other : Sandy Clay Loam,Custom Category,Chihuahuan Deserts (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NM080-153,Collector identifier,NA,CFO201807191250,Other or unclassified name,NA,NA,07-19-2018,SmithsonianûNew Mexico State UniversityûCarlsbad BLM Field Officeû,,NA,"K. Sandbom, BLM",From pressed specimen on another date
NA,W6,NA,W6,NA,NA,SD,Aristida purpurea var. purpurea,NA,NA,Wild material,NA,NA,07-25-2018,"United States, New Mexico , Eddy","United States, Idaho",2672,Wild Habitat,Grazed:Oil and Gas,Quercus havardii:Phyllanthus abnormis:Yucca elata:Prosopis glandulosa:Artemisia sp.,"Sub Unit Description :Carlsbad Resource Area/ Geology Description : Nimenim Ridge/ Locality Description: From CFO, head E on Hobbs Highway (180). Turn N on Potash Mines Road (200). When you come to a fork, Turn NE onto Shugart Road (222). Turn W on an unnamed Lease Road. Location is 1.85mi down road, past an oil rig, on both the N and S sides of the road.",1070.1528,32.73721,-103.94081,WGS84,Lat/lon determined by GPS,"L. Schroeder, C. Wiechman","Bureau of Land Management, SOS project",NA,NM080,NA,NA,4,4,Southwest,SW,Sandy clay,Other : Sandy Loam,Custom Category,Chihuahuan Deserts (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NM080-154,Collector identifier,NA,CFO201807250800,Other or unclassified name,NA,NA,07-25-2018,SmithsonianûNew Mexico State UniversityûCarlsbad BLM Field Officeû,,NA,"K. Sandbom, BLM",From pressed specimen on another date
NA,W6,NA,W6,NA,NA,SD,Verbesina encelioides subsp. encelioides,NA,NA,Wild material,NA,Alternate leaves that are triangular in shape  flowers showy and yellow  achenes circular in shape with a grey to black center and tan to white edges ,07-25-2018,"United States, New Mexico , Eddy","United States, Idaho",496,Wild Habitat,Grazed:Oil and Gas,Linum aristatum:Quercus havardii:Croton sp.:Lesquerella fendleri:Prosopis glandulosa,"Sub Unit Description :Carlsbad Resource Area/ Geology Description : Nimenem Ridge/ Locality Description: From CFO, head E on Hobbs Highway (180). Turn N on Potash Mines Road (200). When you come to a fork, Turn NE onto Shugart Road (222). The location is 0.4mi down the road. Plants are along buried pipeline disturbance.",1057.9608,32.62286,-103.89837,WGS84,Lat/lon determined by GPS,"C. Wiechman, L. Schroeder","Bureau of Land Management, SOS project",NA,NM080,NA,NA,2,2,West,W,Sandy clay,Other : Sandy Clay Loam,Custom Category,Chihuahuan Deserts (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NM080-155,Collector identifier,NA,CFO201807251245,Other or unclassified name,NA,NA,07-18-2018,SmithsonianûNew Mexico State UniversityûCarlsbad BLM Field Officeû,,NA,"K. Sandbom, BLM",From pressed specimen on another date
