Curator Unique Number,Accession Prefix (NPGS),Accession Number -Assigned,Inventory Prefix,Inventory Number,Inventory Suffix,Inventory Type - Lookup Picker,Taxon -Lookup Picker in GRIN,Received Date -received by site,Life Form -Lookup Picker,Level of Improvement -Lookup Picker,Reproductive Uniformity -Lookup Picker,Note (Accession Narrative),Date Collected or Developed,Geography (Collection) -Lookup Picker in GRIN,Geography (Donor)  -Lookup Picker in GRIN,Number Plants Sampled,Collecting or Acquisition Source - List,Environment Description,Associated Species,Collector Verbatim Locality,Elevation (meters),Latitude -decimal degrees,Longitude -decimal degrees,Georeference Datum,Georeference Protocol - Lookup Picker,Note (Accession Source - Collector),Cooperator (Donor) 1 -full record,Cooperator (Donor) 2 -full record,Cooperator (Collector) 1 -full record,Cooperator (Collector) 2 -full record,Cooperator (Collector) 3 -full record,Land Owner,Land Owner Original Value,Land Owner Evaluation Required,SLOPE,SLOPE Original Value,ASPECT -lookup picker,ASPECT Original Value,SOIL TEXTURE - lookup picker,Soil TEXTURE Original Value,ECOREGION - Lookup picker,Ecoregion Original Value,Inventory Maintenance Policy,Inventory Maintenance Site -W6,Quantity On Hand,Quantity On Hand Units -'count' or 'packet',"Total Weight -gram (if unknown, leave blank)",Hundred Seed Weight -gram,Seed Count Verification (VALUE CLOSE TO ZERO) -Calcuated column,Parent Inventory,GERMS from DONOR (viability),GERMS from DONOR (test date),Note (Inventory),Accession Name (Identifier 1),Accession Name Category (Identifier 1) -Lookup Picker,"Accession Name Cooperator (Identifier 1) -name, organization",Accession Name (Identifier 2),Accession Name Category (Identifier 2) -Lookup Picker,"Accession Name Cooperator (Identifier 2) -name, organization",Accession Name (Identifier 3),Accession Name Category (Identifier 3) -Lookup Picker,"Accession Name Cooperator (Identifier 3) -name, organization",Collector Voucher Number,Voucher Date,Voucher Location (1),Voucher Location (2),Voucher Location (3),"Voucher Collector -name, organization",Note (Voucher)
NA,W6,NA,W6,NA,NA,SD,Ambrosia dumosa,NA,NA,Wild material,NA,NA,09-06-2020,"United States, Nevada, Clark","United States, Idaho, Ada",700,Wild Habitat,NA,Yucca schidigera:Larrea tridentata:Xylorhiza tortifolia:Krameria erecta:Bromus rubens:Opuntia basilaris,Sub Unit Description  Goodsprings Valley  Geology Description   E of Table Mountain  S of NV 161  Locality Description  From S  Las Vegas Blvd  and NV 161 intersection in Jean  NV head NE on US 161 for approximately 3 97 miles  Then turn SE onto unmarked dirt road  Continue for  36 miles until center of population ,1004.0112,35.80595,-115.39068,WGS84,Lat/lon determined by GPS,"Calvillo, S., Champiny, R., Duval, A.","Bureau of Land Management, SOS project",NA,NV052,NA,NA,Public,BLM,NA,2,2,East,E,Clay loam,Other : Silty Clay Loam,Mojave Basin and Range,Mojave Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,140L0619F0318-23,Collector identifier,NA,140L0619F0318-23,Other or unclassified name,NA,NA,06-09-2020,Smithsonian,Utah Valley University,NA,,
NA,W6,NA,W6,NA,NA,SD,Stanleya pinnata var. pinnata,NA,NA,Wild material,NA,NA,11-06-2020,"United States, Nevada, Clark","United States, Idaho, Ada",636,Wild Habitat,NA,Yucca brevifolia:Yucca schidigera:Psilostrophe cooperi:Ambrosia dumosa:Bromus rubens:Baileya multiradiata:Larrea tridentata:Eriogonum fasciculatum:Coleogyne ramosissima:Encelia virginensis:Sphaeralcea ambigua,Sub Unit Description  Pahrump Valley  Geology Description   N of Potosi Wash  Locality Description  From the intersection of Tecopa Rd and NV 160  outside of Pahrump  NV turn SE onto NV 160 and continue for 8 miles  Follow 160 as it turns E and continue for 3 25 miles until you reach Sandy Valley Rd  Turn S and follow the road SW for 2 75 miles until you come to a set of powerlines  Turn SE onto the powerline road  the population is 2 3 miles down the road on both sides ,1217.9808,35.95138,-115.59868,WGS84,Lat/lon determined by GPS,"Calvillo, S., Champiny, R., Duval, A.","Bureau of Land Management, SOS project",NA,NV052,NA,NA,Public,BLM,NA,4,4,Southwest,SW,Clay loam,Other : Clay Loam,Mojave Basin and Range,Mojave Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,140L0619F0318-24,Collector identifier,NA,140L0619F0318-24,Other or unclassified name,NA,NA,04-16-2020,Smithsonian,Utah Valley University,NA,,
NA,W6,NA,W6,NA,NA,SD,Thymophylla acerosa,NA,NA,Wild material,NA,Plant aromatic  woody  branching  leaves opposite  linear  glabrous  flowers sessile  disk and ray flowers yellow  bracts gland dotted ,11-06-2020,"United States, Nevada, Clark","United States, Idaho, Ada",100,Wild Habitat,None,Penstemon eatonii:Ephedra sp.:Phacelia fremontii:Eriodictyon angustifolium:Arctostaphylos sp.:Garrya flavescens:Cercis occidentalis:Pleuraphis rigida:Achnatherum speciosum,Sub Unit Description  Red Rock Canyon National Conservation Area  Geology Description   Girl Scout Trail  Locality Description  From Hwy 215  turn W onto W Charleston Blvd and continue for 3 8 miles  Turn NW onto W Calico Basin Rd and continue for 1 9 miles  parking at the Girl Scout Ash Spring Trailhead  From here  hike into Calico Hills via the Girl Scout Trail for 0 48 miles into the canyon  Population found on SW facing rocky slopes ,1189.0248000000001,36.15972,-115.4325,"NAD83",Lat/lon determined by GPS,"Battista, C., Fitz, E., Ubalde, R.","Bureau of Land Management, SOS project",NA,NV052,NA,NA,Public,BLM,NA,9,9,Southwest,SW,Loam,Other : Loam,Mojave Basin and Range,Mojave Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,R-140L0619F0309-9,Collector identifier,NA,R-140L0619F0309-9,Other or unclassified name,NA,NA,06-11-2020,SmithsonianûUtah Valley University HerbariumûLas Vegas Bureau of Land Management Field Officeû,,NA,,
NA,W6,NA,W6,NA,NA,SD,Encelia virginensis,NA,NA,Wild material,NA,Yellow ray and disk flowers,11-06-2020,"United States, Nevada, Clark","United States, Idaho, Ada",559,Wild Habitat,none,Larrea tridentata:Stephanomeria pauciflora:Coleogyne ramosissima:Ambrosia eriocentra:Bromus rubens:Juniperus osteosperma:Argemone sp.:Salvia dorrii:Yucca baccata:Dalea searlsiae:Eriogonum deflexum,Sub Unit Description  Trout Canyon  Geology Description   Lower Williams Ranch Rd  Locality Description  from the intersection of NV 160 and Trout Canyon road drive NE on the latter for 7 5 miles  Turn left NW  onto dirt road and go down the hill to the wash  Population was collected in wash SW of road on BLM Land  not NE  forest service land ,1415.1864,36.15041,-115.72494,"NAD83",Lat/lon determined by GPS,"Depies, M., Carpenter, A.","Bureau of Land Management, SOS project",NA,NV052,NA,NA,Public,BLM,NA,7,7,Uncertain,"SW, W",Sandy clay loam,Other : Sandy clay loam,Mojave Basin and Range,Mojave Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,Collector identifier,NA,,Other or unclassified name,NA,NA,06-03-2020,National Herbarium at the Smithsonian ûûRegional Herbarium,"ûUtah Valley University Herbariumû800 West University ParkwayûOrem, UT 84058ûûLocal herbarium",NA,Erin Riggs,From pressed specimen on another date
NA,W6,NA,W6,NA,NA,SD,Encelia virginensis,NA,NA,Wild material,NA,Yellow ray and disk flowers  found growing in and around washes,11-06-2020,"United States, Nevada, Clark","United States, Idaho, Ada",340,Wild Habitat,None,:Ambrosia salsola:Scutellaria ovata ssp. mexicana:Menodora spinescens:Achnatherum hymenoides:Achnatherum speciosum:Ericameria linearifolia:Bromus rubens:Yucca brevifolia:Salvia dorrii:Gutierrezia sp.:Prunus fasciculata:Yucca schidigera,Sub Unit Description  Pahrump Valley  NW of Trout Canyon  Geology Description   NA  Locality Description  From the intersection of NV 160 and Trout Canyon Rd  follow the latter NE for 4 6 miles  Turn left  NW  onto a dirt road and follow to GPS point  Population is within the wash and adjacent hillsides NE and SW of the road ,1201.5216,36.14163,-115.78605,"NAD83",Lat/lon determined by GPS,"Depies, M., Carpenter, A.","Bureau of Land Management, SOS project",NA,NV052,NA,NA,Public,BLM,NA,5,5,Uncertain,"S, SW",Sandy loam,Other : Sandy loam,Mojave Basin and Range,Mojave Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,Collector identifier,NA,,Other or unclassified name,NA,NA,06-11-2020,National Herbarium at the Smithsonian ûûRegional Herbarium,"ûUtah Valley University Herbariumû800 West University ParkwayûOrem, UT 84058ûûLocal herbarium",NA,Erin Riggs,From pressed specimen on another date
NA,W6,NA,W6,NA,NA,SD,Eriogonum fasciculatum,NA,NA,Wild material,NA,Flowers small  ÃúÂ  of an inch  and white to light pink  Flowers form into a dense cluster  Each flower head has 6 petals  Leaves are short and linear  Leaf stems are woody  with age  ,NA,"United States, Nevada, Clark","United States, Idaho, Ada",200,Wild Habitat,None,Lepidium fremontii:Sphaeralcea ambigua:Ambrosia dumosa:Encelia virginensis:Plantago ovata,Sub Unit Description  Ivanpah Valley  Geology Description   Jean  Locality Description  From I 15 S  turn SE onto NV 161 and continue for 1 mile  Turn S onto S Las Vegas Blvd and continue for 0 5 miles  then turn E onto Prison Rd  Continue for 1 mile  then turn S onto unnamed paved road towards Sierra Ready Mix Quarry  continuing for 4 9 miles past the quarry and onto the dirt road  Continue for another 0 5 miles  then turn N at the first intersection and continue up the road for 4 4 miles  At this intersection  turn W and continue for 0 5 miles and turn N onto the powerline road  Continue for 4 6 miles up the road and through the canyon  Population is on the steep  rocky NE facing slopes on the W side of the canyon and in washes ,988.1616,35.75995,-115.16275,"NAD83",Lat/lon determined by GPS,"Battista, C., Fitz, E., Ubalde, R.","Bureau of Land Management, SOS project",NA,NV052,NA,NA,Public,BLM,NA,16,16,Northeast,NE,Sandy clay loam,Other : Sandy clay loam,Mojave Basin and Range,Mojave Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,140L0619F0309-57,Collector identifier,NA,140L0619F0309-57,Other or unclassified name,NA,NA,03-31-2020,SmithsonianûUtah Valley University HerbariumûLas Vegas Bureau of Land Management Field Office,,NA,,
NA,W6,NA,W6,NA,NA,SD,Fallugia paradoxa,NA,NA,Wild material,NA,NA,NA,"United States, Nevada, Clark","United States, Idaho, Ada",235,Wild Habitat,NA,Yucca brevifolia:Baileya multiradiata:Salvia dorrii:Ambrosia eriocentra:Hymenoclea salsola:Prunus andersonii:Lycium andersonii:Yucca schidigera:Ephedra sp.,Sub Unit Description  Carpenter Canyon  Geology Description   West of Carpenter Canyon Road  Locality Description  From Carpenter Canyon Rd  and NV 160 intersection in Pahrump  NV head E onto Carpenter Canyon Rd  and continue for 3 12 miles  The turn N onto unmarked dirt road and continue for  04 miles  Then turn E onto another unmarked dirt road  After 3 44 miles you will have arrived at the center of the population ,1399.00152,36.205,-115.81507,WGS84,Lat/lon determined by GPS,"Calvillo, S., Champiny, R., Duval, A.","Bureau of Land Management, SOS project",NA,NV052,NA,NA,Public,BLM,NA,3,3,Southeast,SE,Sand,Sand,Mojave Basin and Range,Mojave Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,"140L0619F0318-25,26",Collector identifier,NA,"140L0619F0318-25,26",Other or unclassified name,NA,NA,06-17-2020,Smithsonian,Utah Valley University,NA,,From pressed specimen on day of collection
NA,W6,NA,W6,NA,NA,SD,Yucca brevifolia var. jaegeriana,NA,NA,Wild material,NA,NA,NA,"United States, Nevada, Clark","United States, Idaho, Ada",150,Wild Habitat,NA,Lycium andersonii:Coleogyne ramosissima:Yucca baccata:Bromus rubens:Juniperus osteosperma:Baileya multiradiata:Menodora spinescens:Purshia stansburiana,Sub Unit Description  Carpenter Canyon  Geology Description   Loop Boundary Road  Locality Description  From Carpenter Canyon Rd  and NV 160 intersection in Pahrump  NV head E on Carpenter Canyon Rd for approximately 5 08 miles  Then turn N onto Loop Boundary Rd  Continue for 2 52 miles where you will find the center of the population ,1581.912,36.20238,-115.78895,WGS84,Lat/lon determined by GPS,"Calvillo, S., Champiny, R., Duval, A.","Bureau of Land Management, SOS project",NA,NV052,NA,NA,Public,BLM,NA,2,2,Southeast,SE,Clay,Clay,Mojave Basin and Range,Mojave Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,140L0619F0318-27,Collector identifier,NA,140L0619F0318-27,Other or unclassified name,NA,NA,06-18-2020,Smithsonian,Utah Valley University,NA,,From pressed specimen on day of collection
NA,W6,NA,W6,NA,NA,SD,Mortonia utahensis,NA,NA,Wild material,NA,Plant odorous  woody  branching  leaves thick  rough  curling  flowers numerous  in panicles  whitish  5 petaled  ûû,NA,"United States, Nevada, Clark","United States, Idaho, Ada",50,Wild Habitat,none,Achnatherum hymenoides:Rumex hymenosepalus:Thamnosma montana:Yucca brevifolia:Achnatherum speciosum:Gutierrezia sp.:Oenothera sp.,Sub Unit Description  Gold Butte National Monument  Geology Description   Falling Man  Locality Description  From I 15 N  turn S onto W Riverside Road  NV 170  and continue for 3 miles  Turn SW onto Gold Butte Road and continue for 19 6 miles  Turn S  right  onto a dirt road heading towards Falling Man and continue for 2 miles to the trailhead  Continue on foot toward Falling Man Petroglyphs  population is found among sandstone boulders 0 1 miles into trail ,743.1024,36.50971,-114.18679,"NAD83",Lat/lon determined by GPS,"Battista, C., Fitz, E., Ubalde, R.","Bureau of Land Management, SOS project",NA,NV052,NA,NA,Public,BLM,NA,5,5,North,N,Sandy clay loam,Other : Sandy Clay Loam,Mojave Basin and Range,Mojave Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,Collector identifier,NA,,Other or unclassified name,NA,NA,04-15-2020,National Herbarium at the Smithsonian ûûRegional Herbarium,"ûUtah Valley University Herbariumû800 West University ParkwayûOrem, UT 84058ûûLocal herbarium",NA,,From pressed specimen on another date
NA,W6,NA,W6,NA,NA,SD,Fallugia paradoxa,NA,NA,Wild material,NA,5 white petals  achenes with long  pinkish plumes  many fruits per flower,NA,"United States, Nevada, Clark","United States, Idaho, Ada",210,Wild Habitat,none,Coleogyne ramosissima:Yucca baccata:Salvia dorrii ssp. dorrii var. pilosa:Purshia glandulosa:Juniperus osteosperma:Ephedra sp.:Purshia mexicana:Artemisia tridentata:Rhus aromatica,Sub Unit Description  Willow Canyon  Geology Description   Willow Creek  Locality Description  From N Rancho Dr   take HWY 95 N for 25 miles  Turn left  SW  onto Cold Creek Road and follow for 13 6 miles  Turn right  west  into Wheeler pass rd and follow past willow creek onto willow creek rd  Population follows wash around willow creek ,1627.9368000000002,36.44002,-115.76386,"NAD83",Lat/lon determined by GPS,"Depies, M., Carpenter, A.","Bureau of Land Management, SOS project",NA,NV052,NA,NA,Public,BLM,NA,8,8,Uncertain,"N, NW",Sandy loam,Other : Sandy loam,Mojave Basin and Range,Mojave Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,Collector identifier,NA,,Other or unclassified name,NA,NA,06-15-2020,National Herbarium at the Smithsonian ûûRegional Herbarium,"ûUtah Valley University Herbariumû800 West University ParkwayûOrem, UT 84058ûûLocal herbarium",NA,Erin Riggs,From pressed specimen on another date
NA,W6,NA,W6,NA,NA,SD,Coleogyne ramosissima,NA,NA,Wild material,NA,Yellow flowers  dominant species at higher elevations,NA,"United States, Nevada, Clark","United States, Idaho, Ada",918,Wild Habitat,none,Yucca brevifolia:Fallugia paradoxa:Bromus rubens:Ephedra sp.:Yucca baccata,Sub Unit Description  Willow Canyon  Geology Description   Willow Creek Rd  Locality Description  From 95 N  head SW onto Cold Creek Rd for 13 6 miles  Turn right west  onto Wheeler Pass Rd and follow past Willow Creek onto Willow Creek Rd  Population was collected from BLM land west of Willow Creek ,1612.392,36.44422,-115.7638,"NAD83",Lat/lon determined by GPS,"Depies, M., Carpenter, A.","Bureau of Land Management, SOS project",NA,NV052,NA,NA,Public,BLM,NA,6,6,North,N,Sandy clay loam,Other : Sandy clay loam,Mojave Basin and Range,Mojave Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,Collector identifier,NA,,Other or unclassified name,NA,NA,06-18-2020,National Herbarium at the Smithsonian ûûRegional Herbarium,"ûUtah Valley University Herbariumû800 West University ParkwayûOrem, UT 84058ûûLocal herbarium",NA,Erin Riggs,From pressed specimen on another date
NA,W6,NA,W6,NA,NA,SD,Bebbia juncea var. aspera,NA,NA,Wild material,NA,Yellow disk flowers  mostly leafless  wash species,NA,"United States, Nevada, Clark","United States, Idaho, Ada",254,Wild Habitat,None,Larrea tridentata:Yucca schidigera:Ambrosia dumosa:Cylindropuntia acanthocarpa:Salvia dorrii ssp. dorrii var. pilosa:Bromus rubens:Eriogonum inflatum:Menodora spinescens:Ambrosia salsola:Sphaeralcea ambigua:Baileya multiradiata:Encelia virginensis:Thamnosma montana,Sub Unit Description  Gold Butte National Monument  Geology Description   Gold Butte Rd  Locality Description  From I 15 N  take exit 112 and follow NV 170 east for 3 miles  Turn SW into Gold Butte road and follow for 15 3 miles  The population is within the wash system NE and SW of the road ,760.1712,36.5808,-114.20627,"NAD83",Lat/lon determined by GPS,"Depies, M., Carpenter, A.","Bureau of Land Management, SOS project",NA,NV052,NA,NA,Public,BLM,NA,5,5,Uncertain,"S, SW",Loam,Other : Loam,Mojave Basin and Range,Mojave Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,Collector identifier,NA,,Other or unclassified name,NA,NA,05-13-2020,National Herbarium at the Smithsonian ûûRegional Herbarium,"ûUtah Valley University Herbariumû800 West University ParkwayûOrem, UT 84058ûûLocal herbarium",NA,Erin Riggs,From pressed specimen on another date
NA,W6,NA,W6,NA,NA,SD,Fallugia paradoxa,NA,NA,Wild material,NA,White petals 5   common wash scrub  achenes with long pinkish plume,NA,"United States, Nevada, Clark","United States, Idaho, Ada",172,Wild Habitat,N/A,Salvia dorrii:Ambrosia eriocentra:Prunus fasciculata:Yucca brevifolia:Juniperus osteosperma:Yucca baccata:Bromus rubens:Eriogonum fasciculatum:Purshia mexicana,Sub Unit Description  Southern McCullough Mountains  Geology Description   West of Wee Thump Powerline Rd   Locality Description  From Searchlight NV  head west on NV 164 for 13 1 miles  Turn N onto powerline rd for 0 5 miles  Take rd NW past powerline and follow fork to the right  Continue until road becomes a wash rd  Population follows rd  wash E and W of GPS point ,1585.575696,35.53638,-115.1453,"NAD83",Lat/lon determined by GPS,"Depies, M., Carpenter, A.","Bureau of Land Management, SOS project",NA,NV052,NA,NA,Public,BLM,NA,8,8,East,E,Sand,Sand,Mojave Basin and Range,Mojave Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,Collector identifier,NA,,Other or unclassified name,NA,NA,06-17-2020,National Herbarium at the Smithsonian ûûRegional Herbarium,"ûUtah Valley University Herbariumû800 West University ParkwayûOrem, UT 84058ûûLocal herbarium",NA,Erin Riggs,From pressed specimen on another date
NA,W6,NA,W6,NA,NA,SD,Eriogonum fasciculatum,NA,NA,Wild material,NA,Flowers small  1 4 of an inch  and white to light pink  Flowers form into a dense cluster  Each flower head has 6 petals  Leaves are short and linear  Leaf stems are woody  with age  ,NA,"United States, Nevada, Clark","United States, Idaho, Ada",100,Wild Habitat,None,Achnatherum speciosum:Coleogyne ramosissima:Fallugia paradoxa:Thamnosma montana:Yucca sp.:Ephedra sp.,Sub Unit Description  Gold Butte National Monument  Geology Description   Nays Ranch Road Whitney Pass Road  Locality Description  From I 15 N  take exit 112 toward Bunkerville  Riverside  Continue straight onto NV 170 N  Riverside Road for 3 miles  Turn W  right  onto Gold Butte Road  Continue on Gold Butte Road for 21 miles  Turn slightly E  left  onto Nays Ranch Road Whitney Pass Road  Continue for 3 17 miles  Population on rocky slopes and in washes on both sides of road ,1357.884,36.53583,-114.08777,"NAD83",Lat/lon determined by GPS,"Battista, C., Fitz, E., Ubalde, R.","Bureau of Land Management, SOS project",NA,NV052,NA,NA,Public,BLM,NA,7,7,East,E,Silt loam,Other : Silt loam,Mojave Basin and Range,Mojave Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,140L0619F0309-59,Collector identifier,NA,140L0619F0309-59,Other or unclassified name,NA,NA,06-22-2020,SmithsonianûUtah Valley University HerbariumûLas Vegas Bureau of Land Management Field Office,,NA,,
NA,W6,NA,W6,NA,NA,SD,Amsinckia tessellata var. tessellata,NA,NA,Wild material,NA,NA,NA,"United States, Nevada, Clark","United States, Idaho, Ada",1311,Wild Habitat,NA,Larrea tridentata:Eriogonum fasciculatum:Senegalia greggii:Tetradymia stenolepis:Bromus rubens:Phacelia crenulata:Salazaria mexicana:Yucca schidigera,Sub Unit Description  Piute Eldorado Area of Critical Environmental Concern  Geology Description   S Piute Valley  E of Newberry Mountains  Locality Description  From the US Rte  95 and Christmas Tree Pass Rd  intersection in Cal Nev Ari  NV head E onto Christmas Tree Pass for 2 67 miles  Then turn S onto unmarked dirt road and continue for 2 19 miles  Then turn SE onto unmarked dirt road and continue for 2 23 miles until center of population ,1055.8272,35.21987,-114.78212,WGS84,Lat/lon determined by GPS,"Calvillo, S., Champiny, R., Duval, A.","Bureau of Land Management, SOS project",NA,NV052,NA,NA,Public,BLM,NA,4,4,Southwest,SW,Sandy clay,Other : Sandy Clay,Mojave Basin and Range,Mojave Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,"140L0619F0318-28,29",Collector identifier,NA,"140L0619F0318-28,29",Other or unclassified name,NA,NA,03-05-2020,Smithsonian,Utah Valley University,NA,,
